GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A43AA,A43AB
"G1701350","1980","Illinois","17","170","Montgomery County","135","1350","MONTGOMERY COUNTY",11963,955
"G1701370","1980","Illinois","17","170","Morgan County","137","1370","MORGAN COUNTY",13623,945
"G1701390","1980","Illinois","17","170","Moultrie County","139","1390","MOULTRIE COUNTY",5148,343
"G1701410","1980","Illinois","17","170","Ogle County","141","1410","OGLE COUNTY",16311,977
"G1701430","1980","Illinois","17","170","Peoria County","143","1430","PEORIA COUNTY",73329,6027
"G1701450","1980","Illinois","17","170","Perry County","145","1450","PERRY COUNTY",8137,869
"G1701470","1980","Illinois","17","170","Piatt County","147","1470","PIATT COUNTY",5939,379
"G1701490","1980","Illinois","17","170","Pike County","149","1490","PIKE COUNTY",7319,949
"G1701510","1980","Illinois","17","170","Pope County","151","1510","POPE COUNTY",1549,382
"G1701530","1980","Illinois","17","170","Pulaski County","153","1530","PULASKI COUNTY",3310,350
"G1701550","1980","Illinois","17","170","Putnam County","155","1550","PUTNAM COUNTY",2155,306
"G1701570","1980","Illinois","17","170","Randolph County","157","1570","RANDOLPH COUNTY",11833,1093
"G1701590","1980","Illinois","17","170","Richland County","159","1590","RICHLAND COUNTY",6721,719
"G1701610","1980","Illinois","17","170","Rock Island County","161","1610","ROCK ISLAND COUNTY",61052,2451
"G1701630","1980","Illinois","17","170","St. Clair County","163","1630","ST. CLAIR COUNTY",90980,6463
"G1701650","1980","Illinois","17","170","Saline County","165","1650","SALINE COUNTY",11250,1071
"G1701670","1980","Illinois","17","170","Sangamon County","167","1670","SANGAMON COUNTY",68022,4864
"G1701690","1980","Illinois","17","170","Schuyler County","169","1690","SCHUYLER COUNTY",3182,426
"G1701710","1980","Illinois","17","170","Scott County","171","1710","SCOTT COUNTY",2302,234
"G1701730","1980","Illinois","17","170","Shelby County","173","1730","SHELBY COUNTY",8707,1176
"G1701750","1980","Illinois","17","170","Stark County","175","1750","STARK COUNTY",2653,221
"G1701770","1980","Illinois","17","170","Stephenson County","177","1770","STEPHENSON COUNTY",18439,870
"G1701790","1980","Illinois","17","170","Tazewell County","179","1790","TAZEWELL COUNTY",46383,2514
"G1701810","1980","Illinois","17","170","Union County","181","1810","UNION COUNTY",6647,422
"G1701830","1980","Illinois","17","170","Vermilion County","183","1830","VERMILION COUNTY",35371,2983
"G1701850","1980","Illinois","17","170","Wabash County","185","1850","WABASH COUNTY",5160,547
"G1701870","1980","Illinois","17","170","Warren County","187","1870","WARREN COUNTY",7887,683
"G1701890","1980","Illinois","17","170","Washington County","189","1890","WASHINGTON COUNTY",5606,663
"G1701910","1980","Illinois","17","170","Wayne County","191","1910","WAYNE COUNTY",6979,811
"G1701930","1980","Illinois","17","170","White County","193","1930","WHITE COUNTY",7047,799
"G1701950","1980","Illinois","17","170","Whiteside County","195","1950","WHITESIDE COUNTY",23200,898
"G1701970","1980","Illinois","17","170","Will County","197","1970","WILL COUNTY",103071,6683
"G1701990","1980","Illinois","17","170","Williamson County","199","1990","WILLIAMSON COUNTY",21825,2452
"G1702010","1980","Illinois","17","170","Winnebago County","201","2010","WINNEBAGO COUNTY",89408,3776
"G1702030","1980","Illinois","17","170","Woodford County","203","2030","WOODFORD COUNTY",11055,744
"G1800010","1980","Indiana","18","180","Adams County","001","0010","ADAMS COUNTY",9625,575
"G1800030","1980","Indiana","18","180","Allen County","003","0030","ALLEN COUNTY",104403,6364
"G1800050","1980","Indiana","18","180","Bartholomew County","005","0050","BARTHOLOMEW COUNTY",22804,1185
"G1800070","1980","Indiana","18","180","Benton County","007","0070","BENTON COUNTY",3653,302
"G1800090","1980","Indiana","18","180","Blackford County","009","0090","BLACKFORD COUNTY",5577,497
"G1800110","1980","Indiana","18","180","Boone County","011","0110","BOONE COUNTY",12647,837
"G1800130","1980","Indiana","18","180","Brown County","013","0130","BROWN COUNTY",4432,1601
"G1800150","1980","Indiana","18","180","Carroll County","015","0150","CARROLL COUNTY",6991,1409
"G1800170","1980","Indiana","18","180","Cass County","017","0170","CASS COUNTY",14715,1054
"G1800190","1980","Indiana","18","180","Clark County","019","0190","CLARK COUNTY",31021,2062
"G1800210","1980","Indiana","18","180","Clay County","021","0210","CLAY COUNTY",9232,1051
"G1800230","1980","Indiana","18","180","Clinton County","023","0230","CLINTON COUNTY",11325,830
"G1800250","1980","Indiana","18","180","Crawford County","025","0250","CRAWFORD COUNTY",3462,664
"G1800270","1980","Indiana","18","180","Daviess County","027","0270","DAVIESS COUNTY",9878,679
"G1800290","1980","Indiana","18","180","Dearborn County","029","0290","DEARBORN COUNTY",11486,926
"G1800310","1980","Indiana","18","180","Decatur County","031","0310","DECATUR COUNTY",8069,681
"G1800330","1980","Indiana","18","180","DeKalb County","033","0330","DE KALB COUNTY",11437,847
"G1800350","1980","Indiana","18","180","Delaware County","035","0350","DELAWARE COUNTY",44670,2913
"G1800370","1980","Indiana","18","180","Dubois County","037","0370","DUBOIS COUNTY",11201,612
"G1800390","1980","Indiana","18","180","Elkhart County","039","0390","ELKHART COUNTY",48148,3713
"G1800410","1980","Indiana","18","180","Fayette County","041","0410","FAYETTE COUNTY",9960,673
"G1800430","1980","Indiana","18","180","Floyd County","043","0430","FLOYD COUNTY",21459,1317
"G1800450","1980","Indiana","18","180","Fountain County","045","0450","FOUNTAIN COUNTY",6972,759
"G1800470","1980","Indiana","18","180","Franklin County","047","0470","FRANKLIN COUNTY",6137,539
"G1800490","1980","Indiana","18","180","Fulton County","049","0490","FULTON COUNTY",7203,1429
"G1800510","1980","Indiana","18","180","Gibson County","051","0510","GIBSON COUNTY",12180,877
"G1800530","1980","Indiana","18","180","Grant County","053","0530","GRANT COUNTY",27943,2233
"G1800550","1980","Indiana","18","180","Greene County","055","0550","GREENE COUNTY",11519,1106
"G1800570","1980","Indiana","18","180","Hamilton County","057","0570","HAMILTON COUNTY",27263,1808
"G1800590","1980","Indiana","18","180","Hancock County","059","0590","HANCOCK COUNTY",14472,684
"G1800610","1980","Indiana","18","180","Harrison County","061","0610","HARRISON COUNTY",9085,887
"G1800630","1980","Indiana","18","180","Hendricks County","063","0630","HENDRICKS COUNTY",22683,956
"G1800650","1980","Indiana","18","180","Henry County","065","0650","HENRY COUNTY",18796,1189
"G1800670","1980","Indiana","18","180","Howard County","067","0670","HOWARD COUNTY",31050,1869
"G1800690","1980","Indiana","18","180","Huntington County","069","0690","HUNTINGTON COUNTY",12363,917
"G1800710","1980","Indiana","18","180","Jackson County","071","0710","JACKSON COUNTY",12955,930
"G1800730","1980","Indiana","18","180","Jasper County","073","0730","JASPER COUNTY",8288,462
"G1800750","1980","Indiana","18","180","Jay County","075","0750","JAY COUNTY",8359,713
"G1800770","1980","Indiana","18","180","Jefferson County","077","0770","JEFFERSON COUNTY",10288,871
"G1800790","1980","Indiana","18","180","Jennings County","079","0790","JENNINGS COUNTY",7312,505
"G1800810","1980","Indiana","18","180","Johnson County","081","0810","JOHNSON COUNTY",25345,1883
"G1800830","1980","Indiana","18","180","Knox County","083","0830","KNOX COUNTY",15481,935
"G1800850","1980","Indiana","18","180","Kosciusko County","085","0850","KOSCIUSKO COUNTY",20863,8474
"G1800870","1980","Indiana","18","180","LaGrange County","087","0870","LAGRANGE COUNTY",7771,2804
"G1800890","1980","Indiana","18","180","Lake County","089","0890","LAKE COUNTY",175098,11285
"G1800910","1980","Indiana","18","180","LaPorte County","091","0910","LA PORTE COUNTY",37405,3140
"G1800930","1980","Indiana","18","180","Lawrence County","093","0930","LAWRENCE COUNTY",15525,1052
"G1800950","1980","Indiana","18","180","Madison County","095","0950","MADISON COUNTY",49985,3376
"G1800970","1980","Indiana","18","180","Marion County","097","0970","MARION COUNTY",285092,24465
"G1800990","1980","Indiana","18","180","Marshall County","099","0990","MARSHALL COUNTY",13640,1731
"G1801010","1980","Indiana","18","180","Martin County","101","1010","MARTIN COUNTY",3793,322
"G1801030","1980","Indiana","18","180","Miami County","103","1030","MIAMI COUNTY",13685,932
"G1801050","1980","Indiana","18","180","Monroe County","105","1050","MONROE COUNTY",33952,2261
"G1801070","1980","Indiana","18","180","Montgomery County","107","1070","MONTGOMERY COUNTY",12967,804
"G1801090","1980","Indiana","18","180","Morgan County","109","1090","MORGAN COUNTY",17160,1089
"G1801110","1980","Indiana","18","180","Newton County","111","1110","NEWTON COUNTY",5059,443
"G1801130","1980","Indiana","18","180","Noble County","113","1130","NOBLE COUNTY",12065,2358
"G1801150","1980","Indiana","18","180","Ohio County","115","1150","OHIO COUNTY",1819,351
"G1801170","1980","Indiana","18","180","Orange County","117","1170","ORANGE COUNTY",6717,732
"G1801190","1980","Indiana","18","180","Owen County","119","1190","OWEN COUNTY",5631,1345
"G1801210","1980","Indiana","18","180","Parke County","121","1210","PARKE COUNTY",5954,1497
"G1801230","1980","Indiana","18","180","Perry County","123","1230","PERRY COUNTY",6760,575
"G1801250","1980","Indiana","18","180","Pike County","125","1250","PIKE COUNTY",5049,391
"G1801270","1980","Indiana","18","180","Porter County","127","1270","PORTER COUNTY",39146,2383
"G1801290","1980","Indiana","18","180","Posey County","129","1290","POSEY COUNTY",9075,862
"G1801310","1980","Indiana","18","180","Pulaski County","131","1310","PULASKI COUNTY",4689,728
"G1801330","1980","Indiana","18","180","Putnam County","133","1330","PUTNAM COUNTY",9404,848
"G1801350","1980","Indiana","18","180","Randolph County","135","1350","RANDOLPH COUNTY",10709,823
"G1801370","1980","Indiana","18","180","Ripley County","137","1370","RIPLEY COUNTY",8202,981
"G1801390","1980","Indiana","18","180","Rush County","139","1390","RUSH COUNTY",6641,492
"G1801410","1980","Indiana","18","180","St. Joseph County","141","1410","ST. JOSEPH COUNTY",86204,4961
"G1801430","1980","Indiana","18","180","Scott County","143","1430","SCOTT COUNTY",6728,549
"G1801450","1980","Indiana","18","180","Shelby County","145","1450","SHELBY COUNTY",13823,1112
"G1801470","1980","Indiana","18","180","Spencer County","147","1470","SPENCER COUNTY",6417,558
"G1801490","1980","Indiana","18","180","Starke County","149","1490","STARKE COUNTY",7459,1779
"G1801510","1980","Indiana","18","180","Steuben County","151","1510","STEUBEN COUNTY",8754,6246
"G1801530","1980","Indiana","18","180","Sullivan County","153","1530","SULLIVAN COUNTY",7948,870
"G1801550","1980","Indiana","18","180","Switzerland County","155","1550","SWITZERLAND COUNTY",2547,656
"G1801570","1980","Indiana","18","180","Tippecanoe County","157","1570","TIPPECANOE COUNTY",40681,2449
"G1801590","1980","Indiana","18","180","Tipton County","159","1590","TIPTON COUNTY",5993,450
"G1801610","1980","Indiana","18","180","Union County","161","1610","UNION COUNTY",2410,217
"G1801630","1980","Indiana","18","180","Vanderburgh County","163","1630","VANDERBURGH COUNTY",64030,3472
"G1801650","1980","Indiana","18","180","Vermillion County","165","1650","VERMILLION COUNTY",6924,540
"G1801670","1980","Indiana","18","180","Vigo County","167","1670","VIGO COUNTY",40278,2797
"G1801690","1980","Indiana","18","180","Wabash County","169","1690","WABASH COUNTY",12586,879
"G1801710","1980","Indiana","18","180","Warren County","171","1710","WARREN COUNTY",3091,311
"G1801730","1980","Indiana","18","180","Warrick County","173","1730","WARRICK COUNTY",13735,1018
"G1801750","1980","Indiana","18","180","Washington County","175","1750","WASHINGTON COUNTY",7556,956
"G1801770","1980","Indiana","18","180","Wayne County","177","1770","WAYNE COUNTY",27430,1868
"G1801790","1980","Indiana","18","180","Wells County","179","1790","WELLS COUNTY",8848,654
"G1801810","1980","Indiana","18","180","White County","181","1810","WHITE COUNTY",8798,2361
"G1801830","1980","Indiana","18","180","Whitley County","183","1830","WHITLEY COUNTY",9065,1154
"G1900010","1980","Iowa","19","190","Adair County","001","0010","ADAIR COUNTY",3615,348
"G1900030","1980","Iowa","19","190","Adams County","003","0030","ADAMS COUNTY",2216,262
"G1900050","1980","Iowa","19","190","Allamakee County","005","0050","ALLAMAKEE COUNTY",5215,1363
"G1900070","1980","Iowa","19","190","Appanoose County","007","0070","APPANOOSE COUNTY",6011,695
"G1900090","1980","Iowa","19","190","Audubon County","009","0090","AUDUBON COUNTY",3192,332
"G1900110","1980","Iowa","19","190","Benton County","011","0110","BENTON COUNTY",8561,529
"G1900130","1980","Iowa","19","190","Black Hawk County","013","0130","BLACK HAWK COUNTY",48205,2085
"G1900150","1980","Iowa","19","190","Boone County","015","0150","BOONE COUNTY",9731,696
"G1900170","1980","Iowa","19","190","Bremer County","017","0170","BREMER COUNTY",8454,357
"G1900190","1980","Iowa","19","190","Buchanan County","019","0190","BUCHANAN COUNTY",7672,550
"G1900210","1980","Iowa","19","190","Buena Vista County","021","0210","BUENA VISTA COUNTY",7673,525
"G1900230","1980","Iowa","19","190","Butler County","023","0230","BUTLER COUNTY",6356,423
"G1900250","1980","Iowa","19","190","Calhoun County","025","0250","CALHOUN COUNTY",5113,669
"G1900270","1980","Iowa","19","190","Carroll County","027","0270","CARROLL COUNTY",7869,510
"G1900290","1980","Iowa","19","190","Cass County","029","0290","CASS COUNTY",6524,501
"G1900310","1980","Iowa","19","190","Cedar County","031","0310","CEDAR COUNTY",6771,541
"G1900330","1980","Iowa","19","190","Cerro Gordo County","033","0330","CERRO GORDO COUNTY",18694,2237
"G1900350","1980","Iowa","19","190","Cherokee County","035","0350","CHEROKEE COUNTY",5999,476
"G1900370","1980","Iowa","19","190","Chickasaw County","037","0370","CHICKASAW COUNTY",5359,342
"G1900390","1980","Iowa","19","190","Clarke County","039","0390","CLARKE COUNTY",3356,359
"G1900410","1980","Iowa","19","190","Clay County","041","0410","CLAY COUNTY",7377,666
"G1900430","1980","Iowa","19","190","Clayton County","043","0430","CLAYTON COUNTY",7487,1070
"G1900450","1980","Iowa","19","190","Clinton County","045","0450","CLINTON COUNTY",20345,1025
"G1900470","1980","Iowa","19","190","Crawford County","047","0470","CRAWFORD COUNTY",6661,433
"G1900490","1980","Iowa","19","190","Dallas County","049","0490","DALLAS COUNTY",10688,867
"G1900510","1980","Iowa","19","190","Davis County","051","0510","DAVIS COUNTY",3278,301
"G1900530","1980","Iowa","19","190","Decatur County","053","0530","DECATUR COUNTY",3458,516
"G1900550","1980","Iowa","19","190","Delaware County","055","0550","DELAWARE COUNTY",6219,323
"G1900570","1980","Iowa","19","190","Des Moines County","057","0570","DES MOINES COUNTY",17350,1217
"G1900590","1980","Iowa","19","190","Dickinson County","059","0590","DICKINSON COUNTY",6033,4154
"G1900610","1980","Iowa","19","190","Dubuque County","061","0610","DUBUQUE COUNTY",30021,1485
"G1900630","1980","Iowa","19","190","Emmet County","063","0630","EMMET COUNTY",4844,424
"G1900650","1980","Iowa","19","190","Fayette County","065","0650","FAYETTE COUNTY",9093,628
"G1900670","1980","Iowa","19","190","Floyd County","067","0670","FLOYD COUNTY",7084,503
"G1900690","1980","Iowa","19","190","Franklin County","069","0690","FRANKLIN COUNTY",5010,411
"G1900710","1980","Iowa","19","190","Fremont County","071","0710","FREMONT COUNTY",3588,428
"G1900730","1980","Iowa","19","190","Greene County","073","0730","GREENE COUNTY",4682,338
"G1900750","1980","Iowa","19","190","Grundy County","075","0750","GRUNDY COUNTY",5228,252
"G1900770","1980","Iowa","19","190","Guthrie County","077","0770","GUTHRIE COUNTY",4572,715
"G1900790","1980","Iowa","19","190","Hamilton County","079","0790","HAMILTON COUNTY",6623,521
"G1900810","1980","Iowa","19","190","Hancock County","081","0810","HANCOCK COUNTY",5002,408
"G1900830","1980","Iowa","19","190","Hardin County","083","0830","HARDIN COUNTY",8161,638
"G1900850","1980","Iowa","19","190","Harrison County","085","0850","HARRISON COUNTY",5957,400
