year,GISJOIN,state,county,total,occupied,vacant,pct.vacant,crowded,pct.crowded,usa.crowded,z.crowded
2010,G5107350,VA,Poquoson city,4726,4525,201,0.04253068133728311,36,0.007957559681697613,0.0270521948441686,-8.091186258570916
2010,G5107400,VA,Portsmouth city,40806,37324,3482,0.08533058863892565,567,0.015190890823844607,0.0270521948441686,-14.76890937039019
2010,G5107500,VA,Radford city,6427,5990,437,0.06799439863077641,11,0.0019410622904535027,0.0270521948441686,-12.4086468800865
2010,G5107600,VA,Richmond city,98349,87151,11198,0.11385982572268147,1835,0.02197657428920453,0.0270521948441686,-9.811334827763005
2010,G5107700,VA,Roanoke city,47453,42712,4741,0.099909384022085,733,0.017112973641818224,0.0270521948441686,-13.345601982778645
2010,G5107750,VA,Salem city,10832,10045,787,0.07265509601181684,61,0.006167846309403438,0.0270521948441686,-13.397668672613001
2010,G5107900,VA,Staunton city,11738,10480,1258,0.10717328335321179,93,0.00893543428132206,0.0270521948441686,-12.09850121504721
2010,G5108000,VA,Suffolk city,33035,30868,2167,0.06559709399122143,350,0.011617871605921795,0.0270521948441686,-17.29134285769139
2010,G5108100,VA,Virginia Beach city,177879,165089,12790,0.07190281033736416,1855,0.011314839213389938,0.0270521948441686,-40.91175161249721
2010,G5108200,VA,Waynesboro city,9717,8903,814,0.08377071112483277,257,0.030072548560730165,0.0270521948441686,1.8351766854794902
2010,G5108300,VA,Williamsburg city,5176,4571,605,0.11688562596599691,0,0,0.0270521948441686,-11.996473966145125
2010,G5108400,VA,Winchester city,11872,10607,1265,0.10655323450134771,120,0.011740534194305841,0.0270521948441686,-10.283435171939301
2010,G5300010,WA,Adams County,6242,5720,522,0.08362704261454662,635,0.1134131094838364,0.0270521948441686,42.056496457112004
2010,G5300030,WA,Asotin County,9872,9236,636,0.06442463533225283,91,0.010137016820764176,0.0270521948441686,-10.359364672853356
2010,G5300050,WA,Benton County,68618,65304,3314,0.0482963653851759,1786,0.028788806860311423,0.0270521948441686,2.80398576659539
2010,G5300070,WA,Chelan County,35465,27827,7638,0.21536726349922458,596,0.02234218023691708,0.0270521948441686,-5.467341623575988
2010,G5300090,WA,Clallam County,35582,31329,4253,0.11952672699679613,379,0.01223093555361926,0.0270521948441686,-17.23273692176539
2010,G5300110,WA,Clark County,167413,158099,9314,0.055634867065281667,3564,0.02298731956502109,0.0270521948441686,-10.251697659164083
2010,G5300130,WA,Columbia County,2136,1762,374,0.1750936329588015,55,0.03175519630484989,0.0270521948441686,1.3397683470560608
2010,G5300150,WA,Cowlitz County,43450,40244,3206,0.07378596087456847,805,0.020410233006262518,0.0270521948441686,-8.533854650535966
2010,G5300170,WA,Douglas County,16004,13894,2110,0.13184203949012746,775,0.05615128242283727,0.0270521948441686,22.690685595440097
2010,G5300190,WA,Ferry County,4403,3190,1213,0.2754939813763343,56,0.020694752402069475,0.0270521948441686,-2.6002239546110646
2010,G5300210,WA,Franklin County,24423,23245,1178,0.04823322278180404,1618,0.07552982914760527,0.0270521948441686,46.69763628067654
2010,G5300230,WA,Garfield County,1233,989,244,0.1978913219789132,9,0.009966777408637873,0.0270521948441686,-3.697950620387825
2010,G5300250,WA,Grant County,35083,30041,5042,0.14371632984636434,2272,0.07720800625276107,0.0270521948441686,57.906004226694215
2010,G5300270,WA,Grays Harbor County,35166,28579,6587,0.18731160780299153,967,0.034301727501684934,0.0270521948441686,8.379642133153608
2010,G5300290,WA,Island County,40234,32746,7488,0.1861112491922255,268,0.008127122755943716,0.0270521948441686,-23.39850573187973
2010,G5300310,WA,Jefferson County,17767,14049,3718,0.2092643665222041,300,0.021135691137100183,0.0270521948441686,-4.8610061149488
2010,G5300330,WA,King County,851261,789232,62029,0.07286719349294753,19026,0.02433063888068319,0.0270521948441686,-15.477564156024618
2010,G5300350,WA,Kitsap County,107367,97220,10147,0.09450762338521147,1616,0.016875874600555566,0.0270521948441686,-20.553233208601736
2010,G5300370,WA,Kittitas County,21900,16595,5305,0.24223744292237442,400,0.02406883687345809,0.0270521948441686,-2.721331193400178
2010,G5300390,WA,Klickitat County,9786,8327,1459,0.14909053750255466,252,0.029982153480071386,0.0270521948441686,1.7865619087146027
2010,G5300410,WA,Lewis County,34050,29743,4307,0.12649045521292218,913,0.03117104813929669,0.0270521948441686,4.684776289065415
2010,G5300430,WA,Lincoln County,5776,4422,1354,0.23441828254847646,105,0.022585502258550227,0.0270521948441686,-2.0924429760216006
2010,G5300450,WA,Mason County,32518,23832,8686,0.2671135986223015,404,0.018525311812179018,0.0270521948441686,-9.477770629749765
2010,G5300470,WA,Okanogan County,22245,16519,5726,0.25740615868734545,442,0.028068838508922334,0.0270521948441686,0.9346283256296655
2010,G5300490,WA,Pacific County,15547,9499,6048,0.3890139576767222,354,0.03661942691631323,0.0270521948441686,7.352983362596548
2010,G5300510,WA,Pend Oreille County,7936,5479,2457,0.30960181451612906,86,0.015605153329704228,0.0270521948441686,-6.285619141561931
2010,G5300530,WA,Pierce County,325375,299918,25457,0.07823895505186323,6346,0.021471541579542147,0.0270521948441686,-19.621450347613678
2010,G5300550,WA,San Juan County,13313,7613,5700,0.42815293322316533,328,0.04107187578261958,0.0270521948441686,9.970801521402667
2010,G5300570,WA,Skagit County,51473,45557,5916,0.11493404309055233,1552,0.0342960687689214,0.0270521948441686,10.130120206126847
2010,G5300590,WA,Skamania County,5628,4522,1106,0.19651741293532338,118,0.026140894993354008,0.0270521948441686,-0.4213978532429754
2010,G5300610,WA,Snohomish County,286659,268325,18334,0.06395752444542122,5668,0.02147530983476742,0.0270521948441686,-18.404687840084573
2010,G5300630,WA,Spokane County,201434,187167,14267,0.07082716919685852,2730,0.01478953356086462,0.0270521948441686,-33.92384702389163
2010,G5300650,WA,Stevens County,21156,17316,3840,0.18150879183210436,451,0.025913583084348425,0.0270521948441686,-1.0208135342446705
2010,G5300670,WA,Thurston County,108182,100650,7532,0.06962341239762622,1586,0.01610299418220954,0.0270521948441686,-22.198002364961066
2010,G5300690,WA,Wahkiakum County,2067,1737,330,0.15965166908563136,26,0.01474758933635848,0.0270521948441686,-3.4481957173585216
2010,G5300710,WA,Walla Walla County,23451,21719,1732,0.07385612553835658,614,0.028735901155988206,0.0270521948441686,1.5892821240933512
2010,G5300730,WA,Whatcom County,90665,80370,10295,0.11354988143164396,1766,0.022587163942393778,0.0270521948441686,-8.28701790384116
2010,G5300750,WA,Whitman County,19323,17468,1855,0.095999585985613,169,0.010752688172043012,0.0270521948441686,-13.965796588416742
2010,G5300770,WA,Yakima County,85474,80592,4882,0.05711678405129045,5132,0.06490041100221308,0.0270521948441686,68.20503009455845
2010,G5400010,WV,Barbour County,7849,6548,1301,0.1657535991846095,25,0.004019938896928766,0.0270521948441686,-12.57759533412471
2010,G5400030,WV,Berkeley County,44762,39855,4907,0.10962423484205353,709,0.018306222566485928,0.0270521948441686,-11.405565242664322
2010,G5400050,WV,Boone County,11070,9928,1142,0.1031616982836495,74,0.007383019056170807,0.0270521948441686,-12.75598345985028
2010,G5400070,WV,Braxton County,7415,6000,1415,0.19082939986513822,95,0.015759787657597876,0.0270521948441686,-5.993714919974218
2010,G5400090,WV,Brooke County,10967,10020,947,0.08634995896781253,47,0.0047842019543973945,0.0270521948441686,-14.374044034119006
2010,G5400110,WV,Cabell County,46169,41223,4946,0.10712815958760206,234,0.005768661867665911,0.0270521948441686,-28.18856254646547
2010,G5400130,WV,Calhoun County,3963,3268,695,0.175372192783245,41,0.01353135313531353,0.0270521948441686,-5.2465007572138385
2010,G5400150,WV,Clay County,4572,3728,844,0.18460192475940507,78,0.02209631728045326,0.0270521948441686,-2.0655116773484656
2010,G5400170,WV,Doddridge County,3946,3099,847,0.2146477445514445,59,0.02062937062937063,0.0270521948441686,-2.486901313784847
2010,G5400190,WV,Fayette County,21618,18813,2805,0.12975298362475715,118,0.0065049614112458656,0.0270521948441686,-18.621518224642777
2010,G5400210,WV,Gilmer County,3448,2753,695,0.2015661252900232,14,0.005691056910569106,0.0270521948441686,-7.731468453807043
2010,G5400230,WV,Grant County,6366,4941,1425,0.22384542884071632,32,0.006531945294958155,0.0270521948441686,-10.091830099959415
2010,G5400250,WV,Greenbrier County,18980,15443,3537,0.1863540569020021,250,0.016337733629590904,0.0270521948441686,-9.098554825759493
2010,G5400270,WV,Hampshire County,13688,9595,4093,0.299021040327294,121,0.012403895438236801,0.0270521948441686,-10.56358136404051
2010,G5400290,WV,Hancock County,14541,13297,1244,0.08555120005501685,105,0.0078971119133574,0.0270521948441686,-14.237546288834299
2010,G5400310,WV,Hardy County,8078,5818,2260,0.27977222084674425,5,0.001025220422390814,0.0270521948441686,-14.418815507338223
2010,G5400330,WV,Harrison County,31431,28533,2898,0.09220196621170182,465,0.01676279740447008,0.0270521948441686,-11.244056448891344
2010,G5400350,WV,Jackson County,13305,11931,1374,0.10326944757609921,168,0.01444043321299639,0.0270521948441686,-8.966793502933996
2010,G5400370,WV,Jefferson County,22037,19931,2106,0.09556654717066751,459,0.02395115842204133,0.0270521948441686,-2.8375078926595374
2010,G5400390,WV,Kanawha County,92618,84201,8417,0.09087866289490164,658,0.007975660901079987,0.0270521948441686,-35.785010104107
2010,G5400410,WV,Lewis County,7958,6863,1095,0.13759738627795928,111,0.017006281599509728,0.0270521948441686,-5.52389437951422
2010,G5400430,WV,Lincoln County,9887,8783,1104,0.11166177809244462,211,0.024222247732751695,0.0270521948441686,-1.7344610896262644
2010,G5400450,WV,Logan County,16743,14907,1836,0.10965776742519262,286,0.019402985074626865,0.0270521948441686,-6.100805576803409
2010,G5400470,WV,McDowell County,11322,9176,2146,0.1895424836601307,159,0.019069321180139123,0.0270521948441686,-5.235700636395453
2010,G5400490,WV,Marion County,26463,23786,2677,0.10116011034274269,200,0.008793527963418923,0.0270521948441686,-18.308070616777062
2010,G5400510,WV,Marshall County,15918,13869,2049,0.12872220128156803,138,0.009859255554761734,0.0270521948441686,-13.370521758075387
2010,G5400530,WV,Mason County,13006,11149,1857,0.14278025526679994,169,0.015459202341748994,0.0270521948441686,-8.149320628142574
2010,G5400550,WV,Mercer County,30115,26603,3512,0.11661962477170845,268,0.01057449494949495,0.0270521948441686,-17.625522401852454
2010,G5400570,WV,Mineral County,13039,11550,1489,0.1141958739167114,114,0.010081358330385568,0.0270521948441686,-11.944813345855787
2010,G5400590,WV,Mingo County,12699,11125,1574,0.12394676746200488,214,0.019568397951719094,0.0270521948441686,-5.198292695221531
2010,G5400610,WV,Monongalia County,43238,39777,3461,0.08004533049632268,281,0.008011860975679297,0.0270521948441686,-24.40401780847798
2010,G5400630,WV,Monroe County,7601,5655,1946,0.2560189448756742,36,0.006435466571326421,0.0270521948441686,-11.079217507088114
2010,G5400650,WV,Morgan County,9753,7303,2450,0.2512047575105096,112,0.01584606677985286,0.0270521948441686,-6.8214809191561905
2010,G5400670,WV,Nicholas County,13064,10938,2126,0.1627372933251684,108,0.01048136645962733,0.0270521948441686,-11.67444600042101
2010,G5400690,WV,Ohio County,21172,18914,2258,0.10665029283959947,154,0.00816976127320955,0.0270521948441686,-16.935299574263237
2010,G5400710,WV,Pendleton County,5132,3285,1847,0.3598986749805144,0,0,0.0270521948441686,-11.94537549046361
2010,G5400730,WV,Pleasants County,3390,2861,529,0.15604719764011798,11,0.0042454650714010035,0.0270521948441686,-8.184965273926098
2010,G5400750,WV,Pocahontas County,8847,3758,5089,0.5752232395162202,11,0.0028856243441762854,0.0270521948441686,-14.010931589014389
2010,G5400770,WV,Preston County,15097,12895,2202,0.14585679274027952,167,0.012996108949416342,0.0270521948441686,-10.645442173734986
2010,G5400790,WV,Putnam County,23438,21981,1457,0.062164007167847084,88,0.004195470798569726,0.0270521948441686,-21.56891183416595
2010,G5400810,WV,Raleigh County,35931,31831,4100,0.11410759511285519,105,0.003365816130273112,0.0270521948441686,-27.674978757169054
2010,G5400830,WV,Randolph County,14189,11695,2494,0.175769962647121,68,0.006007597844332538,0.0270521948441686,-15.45149419692144
2010,G5400850,WV,Ritchie County,5843,4367,1476,0.25260996063665925,5,0.0011868027533823878,0.0270521948441686,-12.186836500317922
2010,G5400870,WV,Roane County,7351,6195,1156,0.15725751598421983,71,0.011803823773898587,0.0270521948441686,-8.058433727888774
2010,G5400890,WV,Summers County,7680,5572,2108,0.27447916666666666,28,0.005517241379310344,0.0270521948441686,-11.63264629158232
2010,G5400910,WV,Taylor County,7541,6778,763,0.10118021482561994,12,0.001823985408116735,0.0270521948441686,-13.503765057343948
2010,G5400930,WV,Tucker County,5346,3057,2289,0.4281705948372615,13,0.004150702426564496,0.0270521948441686,-10.32124856751325
2010,G5400950,WV,Tyler County,5000,3858,1142,0.2284,59,0.015559071729957807,0.0270521948441686,-5.009299937204455
2010,G5400970,WV,Upshur County,11099,9619,1480,0.1333453464276061,97,0.010440210956839953,0.0270521948441686,-10.787415384171481
2010,G5400990,WV,Wayne County,19227,17347,1880,0.0977791647162844,323,0.019282430899647783,0.0270521948441686,-6.640756606325192
2010,G5401010,WV,Webster County,5428,3792,1636,0.30140014738393517,70,0.017006802721088437,0.0270521948441686,-4.561847772533409
2010,G5401030,WV,Wetzel County,8173,6968,1205,0.14743668175700478,109,0.015803972741771786,0.0270521948441686,-6.267994516644812
2010,G5401050,WV,Wirt County,3231,2391,840,0.25998142989786444,51,0.021573604060913704,0.0270521948441686,-1.9195141450428252
2010,G5401070,WV,Wood County,40215,36571,3644,0.0906129553649136,358,0.009883496217768207,0.0270521948441686,-21.22195498606085
2010,G5401090,WV,Wyoming County,10958,9687,1271,0.1159883190363205,62,0.006793776024545255,0.0270521948441686,-13.071492219712638
2010,G5500010,WI,Adams County,17436,8666,8770,0.5029823353980271,123,0.013167755058344931,0.0270521948441686,-11.300710953805517
2010,G5500030,WI,Ashland County,9656,6736,2920,0.3024026512013256,102,0.014640447825462897,0.0270521948441686,-7.517709139704463
2010,G5500050,WI,Barron County,23614,19173,4441,0.1880664012873719,226,0.01163688790484527,0.0270521948441686,-14.601280067143
2010,G5500070,WI,Bayfield County,12999,6686,6313,0.48565274251865526,133,0.019027181688125894,0.0270521948441686,-5.639683087095606
2010,G5500090,WI,Brown County,104371,98383,5988,0.05737225857757423,1936,0.019971734219132013,0.0270521948441686,-14.099555114940056
2010,G5500110,WI,Buffalo County,6664,5708,956,0.14345738295318128,85,0.01471861471861472,0.0270521948441686,-6.2059836779439275
2010,G5500130,WI,Burnett County,15278,6807,8471,0.5544573897106951,121,0.016320474777448073,0.0270521948441686,-8.176295215596399
2010,G5500150,WI,Calumet County,19695,18575,1120,0.05686722518405687,259,0.014180125923898166,0.0270521948441686,-11.134746247890595
2010,G5500170,WI,Chippewa County,27185,24410,2775,0.1020783520323708,230,0.009495107955249143,0.0270521948441686,-17.8431325771252
2010,G5500190,WI,Clark County,15076,12679,2397,0.15899442823029983,405,0.031079732944516922,0.0270521948441686,3.048152542627648
2010,G5500210,WI,Columbia County,26137,22735,3402,0.1301603091402992,249,0.010852037480932665,0.0270521948441686,-16.143625615848087
2010,G5500230,WI,Crawford County,8802,6812,1990,0.2260849806862077,79,0.011464228704106806,0.0270521948441686,-9.014343663591474
2010,G5500250,WI,Dane County,216022,203750,12272,0.05680902871003879,3199,0.01628959736840765,0.0270521948441686,-30.83330396794547
2010,G5500270,WI,Dodge County,37005,33840,3165,0.08552898256992299,508,0.014972442453358483,0.0270521948441686,-14.323271093472322
2010,G5500290,WI,Door County,23966,12548,11418,0.4764249353250438,102,0.007453960830166618,0.0270521948441686,-18.701166284500815
2010,G5500310,WI,Douglas County,22825,18555,4270,0.18707557502738226,182,0.009509875640087784,0.0270521948441686,-16.33602455847123
2010,G5500330,WI,Dunn County,17964,16373,1591,0.08856602093075039,110,0.006934812760055479,0.0270521948441686,-16.619844760577465
2010,G5500350,WI,Eau Claire County,42151,39493,2658,0.06305900215890489,484,0.012334352701325178,0.0270521948441686,-18.62524769183102
2010,G5500370,WI,Florence County,4780,1987,2793,0.5843096234309624,15,0.00732421875,0.0270521948441686,-8.407182142470727
2010,G5500390,WI,Fond du Lac County,43910,40697,3213,0.07317239808699613,509,0.012572868293646873,0.0270521948441686,-18.701827919906265
2010,G5500410,WI,Forest County,8970,3836,5134,0.5723522853957637,63,0.015064562410329985,0.0270521948441686,-6.998155927601379
