year,hood.name,county,region,total,crowded,pct.crowded
1990,Quartz Hill,los-angeles,antelope-valley,2352.797330726936,145.6553609106505,0.06190731305600719
1990,Rancho Dominguez,los-angeles,harbor,2988.6893769422986,126.35005262087004,0.04227607378527161
1990,Rancho Palos Verdes,los-angeles,south-bay,2643.219887227194,65.54756861449472,0.02479837902674674
1990,Rancho Park,los-angeles,westside,1413.1508504747324,82.92749702767047,0.05868269265083193
1990,Rancho Santa Margarita,orange,south-county,2839.078970900838,111.22096213626726,0.039175015304691196
1990,Redondo Beach,los-angeles,south-bay,2067.829283022941,86.17549471079721,0.0416743758386176
1990,Reseda,los-angeles,san-fernando-valley,1998.0310947951555,310.11784502191625,0.15521172109371528
1990,Ridge Route,los-angeles,northwest-county,2243.020188879253,207.3900639475341,0.09246018603655928
1990,Rolling Hills,los-angeles,south-bay,793.0013300176788,6.4325319163263295,0.008111628156011953
1990,Rolling Hills Estates,los-angeles,south-bay,2021.7038964958438,46.225776519901856,0.022864761056267217
1990,Ronald W. Caspers Wilderness Park,orange,south-county,1291.873508707183,43.38994675875537,0.03358683839114946
1990,Rosemead,los-angeles,san-gabriel-valley,1771.9831618336702,580.1084251463634,0.32737806861892527
1990,Rossmoor,orange,north-county,1498.7758167130487,15.56801477185182,0.010387153701207888
1990,Rowland Heights,los-angeles,san-gabriel-valley,3063.474129666399,347.3938916296602,0.11339866991711468
1990,San Clemente,orange,beach-cities,1968.6795952739246,64.90809843536108,0.032970371913835825
1990,San Dimas,los-angeles,san-gabriel-valley,2734.2312501911724,121.40021107856221,0.04440012565509012
1990,San Fernando,los-angeles,san-fernando-valley,1930.5889191260499,748.0926193403131,0.38749451627380316
1990,San Gabriel,los-angeles,san-gabriel-valley,3079.2271689297745,605.2479155705367,0.1965583837651376
1990,San Juan Capistrano,orange,beach-cities,2024.4770706537927,97.45158072161279,0.04813666804837725
1990,San Marino,los-angeles,san-gabriel-valley,2214.8775623618435,91.49224310784062,0.04130803646332373
1990,San Pasqual,los-angeles,san-gabriel-valley,958.1722835272595,45.123760952632146,0.04709357777133865
1990,San Pedro,los-angeles,harbor,1657.5824068461238,196.5197861321679,0.11855807911600932
1990,Santa Ana,orange,north-county,1576.1168875224066,517.2044106136455,0.3281510493975293
1990,Santa Clarita,los-angeles,northwest-county,3155.3890602839565,179.98444535754615,0.057040333828548284
1990,Santa Fe Springs,los-angeles,southeast,1335.0728694084255,260.5369159193658,0.19514808658707178
1990,Santa Monica,los-angeles,westside,2396.8541046983137,142.22339668797062,0.05933752764057867
1990,Sawtelle,los-angeles,westside,1653.1895281096208,175.89847778362252,0.10639946285212552
1990,Seal Beach,orange,beach-cities,897.5179238297126,15.861567295325859,0.01767270254352636
1990,Sepulveda Basin,los-angeles,san-fernando-valley,2083.6681023308433,137.84526382600913,0.06615509623236636
1990,Shadow Hills,los-angeles,san-fernando-valley,1354.849966136696,131.9240753821654,0.09737172283241219
1990,Sherman Oaks,los-angeles,san-fernando-valley,2024.05327215351,64.81463251239276,0.03202219694713501
1990,Sierra Madre,los-angeles,san-gabriel-valley,2171.65938149381,51.98696764158694,0.023938822121278933
1990,Signal Hill,los-angeles,harbor,3358.2927642388777,401.3938299790957,0.11952317982916164
1990,Silver Lake,los-angeles,central-la,2072.4461484135286,373.60910472101506,0.18027445731558106
1990,Silverado Canyon,orange,south-county,1111.0488008410714,45.125865476420394,0.04061555661844899
1990,South Diamond Bar,los-angeles,san-gabriel-valley,3483.2704179985067,205.71769955715166,0.05905877950048949
1990,South El Monte,los-angeles,san-gabriel-valley,1876.7470266412429,933.1963573399797,0.49724142044337905
1990,South Gate,los-angeles,southeast,2559.055172548234,947.2234299493998,0.37014576321392156
1990,South Park,los-angeles,south-la,1370.0482579096902,608.1902312702481,0.4439188384489288
1990,South Pasadena,los-angeles,san-gabriel-valley,2575.9213418744125,148.63651779010647,0.057702273502632885
1990,South San Gabriel,los-angeles,san-gabriel-valley,1707.6531522449422,434.8938585708982,0.2546734142112941
1990,South San Jose Hills,los-angeles,san-gabriel-valley,1867.5585015351405,679.1853410703553,0.36367553707798833
1990,South Whittier,los-angeles,southeast,1460.154484171813,273.5146009659363,0.18731894736540253
1990,Southeast Antelope Valley,los-angeles,antelope-valley,1087.114097525038,76.32008881844466,0.07020430421443126
1990,Stanton,orange,north-county,1405.9829649566248,242.9527307992462,0.17279919946024483
1990,Stevenson Ranch,los-angeles,northwest-county,613,17,0.02773246329526917
1990,Studio City,los-angeles,san-fernando-valley,2021.2743802383945,46.043125048005336,0.022779255255080653
1990,Sun Valley,los-angeles,san-fernando-valley,1613.111741296012,488.7104375526806,0.3029613045653236
1990,Sun Village,los-angeles,antelope-valley,2733.8723919606105,326.69152520905476,0.11949772277950628
1990,Sunland,los-angeles,verdugos,1569.0352914581158,113.29386651819681,0.0722060664504952
1990,Sylmar,los-angeles,san-fernando-valley,2043.0432516208332,397.5280840146333,0.1945764406599113
1990,Tarzana,los-angeles,san-fernando-valley,1301.3570672718888,56.87509013191818,0.04370444635241331
1990,Temple City,los-angeles,san-gabriel-valley,1722.566682755945,154.7705063985638,0.08984877505638593
1990,Toluca Lake,los-angeles,san-fernando-valley,1662.8349472552875,56.29417860730096,0.03385433936195615
1990,Topanga,los-angeles,santa-monica-mountains,3554.8830662440114,84.73183644602807,0.02383533715936072
1990,Torrance,los-angeles,south-bay,1964.8504799245259,129.9084062522924,0.06611617910859174
1990,Tujunga,los-angeles,verdugos,2151.8299929340383,183.56582361764097,0.08530684311512335
1990,Tujunga Canyons,los-angeles,angeles-forest,1548.0125857028854,100.84187064833263,0.06514279766178045
1990,Tustin,orange,north-county,1934.8558968282177,156.12392650140765,0.0806902088973858
1990,Unincorporated Santa Monica Mountains,los-angeles,santa-monica-mountains,3011.5662670858865,76.2612706532732,0.02532279348681465
1990,Unincorporated Santa Susana Mountains,los-angeles,northwest-county,1207.440101975628,88.6848750935009,0.0734486745540368
1990,Universal City,los-angeles,san-fernando-valley,4.194670758396322,0.06135976751073571,0.014628029479528057
1990,University Park,los-angeles,south-la,1193.4396400905366,566.4037054602787,0.47459769764083776
1990,Val Verde,los-angeles,northwest-county,3523,348,0.09877944933295486
1990,Valinda,los-angeles,san-gabriel-valley,1681.085890175043,433.2656040148943,0.2577296059333295
1990,Valley Glen,los-angeles,san-fernando-valley,1969.5734204972546,404.293823354103,0.20526973970436282
1990,Valley Village,los-angeles,san-fernando-valley,2283.506673765563,122.62007648978896,0.053698146757585434
1990,Van Nuys,los-angeles,san-fernando-valley,2207.4909053009414,566.6064060027395,0.25667440107776823
1990,Venice,los-angeles,westside,1831.3822869821176,154.62936825423012,0.08443314612867607
1990,Vermont Knolls,los-angeles,south-la,1940.9492652695071,589.3501195332843,0.3036401466431175
1990,Vermont Square,los-angeles,south-la,1614.395996945782,479.6076812972976,0.29708180781211685
1990,Vermont Vista,los-angeles,south-la,1409.2656690060508,462.51993785819786,0.3281992515892417
1990,Vermont-Slauson,los-angeles,south-la,1591.1513708938805,478.31978119435007,0.3006123678387924
1990,Vernon,los-angeles,southeast,187.06836372005563,83.7342843035725,0.44761328232324366
1990,Veterans Administration,los-angeles,westside,35.63781368055105,0.8833106392104544,0.024785769607761084
1990,View Park-Windsor Hills,los-angeles,south-la,2326.689983917742,63.33437852911615,0.027220806797161712
1990,Villa Park,orange,north-county,1004.7912904467372,11.137611781264875,0.011084502709326845
1990,Vincent,los-angeles,san-gabriel-valley,1863.4051500626354,318.87517070091144,0.17112498089328182
1990,Walnut,los-angeles,san-gabriel-valley,7512.6026275197555,719.5402503751651,0.09577775985906463
1990,Walnut Park,los-angeles,southeast,1375.082588661776,668.477470372943,0.48613623347780305
1990,Watts,los-angeles,south-la,968.5634228225431,402.2646189192655,0.41532088600559003
1990,West Adams,los-angeles,south-la,1550.9750749808736,385.00283636565086,0.24823276826057225
1990,West Carson,los-angeles,harbor,1751.7006021979719,188.84639952239718,0.10780746394985502
1990,West Compton,los-angeles,southeast,601.5821004461585,129.2293435491199,0.214815805612032
1990,West Covina,los-angeles,san-gabriel-valley,1837.522812663527,239.34290435117376,0.13025302472530467
1990,West Hills,los-angeles,san-fernando-valley,1532.2535539952928,52.67506020272008,0.03437750890860841
1990,West Hollywood,los-angeles,central-la,4511.493572024251,235.6877376846565,0.0522416210778078
1990,West Los Angeles,los-angeles,westside,2350.694364445853,72.18819216678459,0.030709305836874316
1990,West Puente Valley,los-angeles,san-gabriel-valley,1777.846760233363,508.51767133202054,0.28603009140409363
1990,West Whittier-Los Nietos,los-angeles,southeast,1888.1510747975613,391.7378602744064,0.20747167189278362
1990,Westchester,los-angeles,south-bay,1346.7558091012438,70.14693729952693,0.05208586205864552
1990,Westlake,los-angeles,central-la,1838.3865935574627,956.0671311449656,0.5200577150069833
1990,Westlake Village,los-angeles,santa-monica-mountains,3362.610357740984,42.38910663511231,0.01260601203393351
1990,Westminster,orange,north-county,1547.0332820715817,237.72312164557067,0.15366387032555848
1990,Westmont,los-angeles,south-la,1570.7805601930265,384.0029588069754,0.2444663300135233
1990,Westwood,los-angeles,westside,1826.99545209892,116.52256118168631,0.06377824369941419
1990,Whiting Ranch Wilderness Park,orange,south-county,982.3070018595105,17.021128389150558,0.017327707485469922
1990,Whittier,los-angeles,san-gabriel-valley,1862.8410875602274,158.2409768421045,0.08494604177394086
1990,Whittier Narrows,los-angeles,san-gabriel-valley,1605.9165721232453,674.0329981833631,0.4197185643910491
1990,Willowbrook,los-angeles,south-la,1216.1663994686792,319.5144528682207,0.26272264470372697
1990,Wilmington,los-angeles,harbor,1592.1108354093467,541.9129548777939,0.3403738878131955
1990,Windsor Square,los-angeles,central-la,1436.125165515273,221.36984194008622,0.1541438359661778
1990,Winnetka,los-angeles,san-fernando-valley,1963.8857714164965,264.84585810903997,0.13485807675973638
1990,Woodland Hills,los-angeles,san-fernando-valley,1734.840296783093,66.36613546206162,0.03825489619138088
1990,Yorba Linda,orange,north-county,4250.4732197586945,114.54730766579928,0.026949306993234577
1990,,,,0,0,NaN
2000,Acton,los-angeles,antelope-valley,1160.6814005346935,57.49621374099291,0.04953660299416016
2000,Adams-Normandie,los-angeles,south-la,1273.6962072822416,495.33700788160223,0.3888972936007489
2000,Agoura Hills,los-angeles,santa-monica-mountains,2520.504987838277,87.1434239574704,0.034573795480646666
2000,Agua Dulce,los-angeles,northwest-county,1113.6296916292436,19.932119490482645,0.017898336978894567
2000,Alhambra,los-angeles,san-gabriel-valley,1665.0028231753727,401.2579237767575,0.24099534138417103
2000,Aliso and Wood Regional Park,orange,beach-cities,1645.8612861862903,23.48264516726011,0.014267693981473343
2000,Aliso Viejo,orange,south-county,1686.6005464744323,89.79744037876155,0.053241676321324975
2000,Alondra Park,los-angeles,south-bay,1701.861837607667,304.2533665610876,0.17877677249569282
2000,Altadena,los-angeles,verdugos,1883.2495524229516,121.17317026300786,0.06434259873159606
2000,Anaheim,orange,north-county,1537.989799427789,311.0489523881529,0.2022438331540814
2000,Angeles Crest,los-angeles,angeles-forest,201.4638526150224,5.557827632019435,0.027587220039119852
2000,Arcadia,los-angeles,san-gabriel-valley,1658.5604798577274,164.56043121584818,0.0992188305547738
2000,Arleta,los-angeles,san-fernando-valley,1270.2579537417766,468.4075957714695,0.3687499805781097
2000,Arlington Heights,los-angeles,central-la,1333.0334499799,512.0143371366745,0.38409714110654525
2000,Artesia,los-angeles,southeast,1625.0272910519896,392.50385609773,0.2415367780338236
2000,Athens,los-angeles,south-la,2032.1024859497234,594.659333336218,0.29263255049771664
2000,Atwater Village,los-angeles,northeast-la,1877.6354388916548,471.3412662374266,0.25102917023959326
2000,Avocado Heights,los-angeles,san-gabriel-valley,1006.1080945046385,306.26008928329463,0.3044007805484192
2000,Azusa,los-angeles,san-gabriel-valley,1314.5091564193413,306.3453052432335,0.233049198438224
2000,Baldwin Hills/Crenshaw,los-angeles,south-la,1880.3087656463094,211.64309639494988,0.11255762897121996
2000,Baldwin Park,los-angeles,san-gabriel-valley,1108.782357910488,520.8266727099178,0.4697284990098699
2000,Bel-Air,los-angeles,westside,1580.185602895247,7.555601717812361,0.004781464724124078
2000,Bell,los-angeles,southeast,1381.2960157854031,738.9272863850924,0.5349521593783352
2000,Bell Gardens,los-angeles,southeast,1068.6470323171598,661.2962486538506,0.6188163431474228
2000,Bellflower,los-angeles,southeast,1938.3798679840766,452.8052744416131,0.2335998644644058
2000,Beverly Crest,los-angeles,westside,1720.6889815371308,15.186575881124293,0.008825869197789467
2000,Beverly Grove,los-angeles,central-la,2233.0681564332913,120.9618958232079,0.05416847464987861
2000,Beverly Hills,los-angeles,westside,2232.6797557200553,113.28648221167309,0.05074013947653563
2000,Beverlywood,los-angeles,westside,1684.0303641331814,66.40009337312867,0.03942927324075104
2000,Boyle Heights,los-angeles,eastside,890.3291208205026,427.6521575044998,0.4803304165884044
2000,Bradbury,los-angeles,san-gabriel-valley,485.9853967940643,13.750007546391744,0.028293046739876204
2000,Brea,orange,north-county,1542.827064686626,70.60279599206523,0.04576196361087678
2000,Brentwood,los-angeles,westside,1236.1115607121114,14.751155886543254,0.011933515028405091
2000,Broadway-Manchester,los-angeles,south-la,1233.1355263807102,540.8563998494452,0.4386025609341375
2000,Buena Park,orange,north-county,1950.7087067246155,447.82661691100304,0.22957124011761712
2000,Burbank,los-angeles,san-fernando-valley,2131.05463899691,218.03984166315433,0.10231546281036978
2000,Calabasas,los-angeles,santa-monica-mountains,2408.390135684543,50.236979318748986,0.020859153413061958
2000,Canoga Park,los-angeles,san-fernando-valley,1661.7115289652863,436.49681759730316,0.2626790570978952
2000,Carson,los-angeles,harbor,1457.828304188763,350.1446709176439,0.24018237944178805
2000,Carthay,los-angeles,central-la,1903.7744700435544,114.57698120604817,0.06018411477249555
2000,Castaic,los-angeles,northwest-county,2145.2359733004464,107.36477490919607,0.050048002292267794
2000,Castaic Canyons,los-angeles,northwest-county,589.6096859908846,51.09465199538491,0.08665843389176417
2000,Central-Alameda,los-angeles,south-la,909.6099281936389,545.7564676999984,0.5999895678181485
2000,Century City,los-angeles,westside,2968.0521687413766,91.84375009259948,0.030944115827838185
2000,Cerritos,los-angeles,southeast,1556.2648518839494,169.25983483879625,0.10876030171464539
2000,Charter Oak,los-angeles,san-gabriel-valley,1904.8379694358323,201.8413671561411,0.10596248625594214
2000,Chatsworth,los-angeles,san-fernando-valley,1642.0742759019372,67.720518950088,0.041240837849975676
2000,Chatsworth Reservoir,los-angeles,san-fernando-valley,1823.8286133345746,47.90288641499075,0.02626501528968125
2000,Chesterfield Square,los-angeles,south-la,1677.7450920145393,465.0104261683282,0.2771639317448222
2000,Cheviot Hills,los-angeles,westside,1912.7206502323595,72.95934209161827,0.0381442747966124
2000,Chinatown,los-angeles,central-la,1164.2485528969028,527.6977738767591,0.4532518185775131
2000,Citrus,los-angeles,san-gabriel-valley,1496.0280301015707,421.4414104348188,0.28170689449328407
2000,Claremont,los-angeles,pomona-valley,1467.9115267142072,40.328668764127634,0.027473500977541792
2000,Cleveland National Forest,orange,south-county,579.505365590227,17.684775356502673,0.030517017454170944
2000,Commerce,los-angeles,southeast,1104.2432461868616,412.22109055222006,0.3733064177441783
2000,Compton,los-angeles,southeast,1159.7725201243218,413.93825049208846,0.3569133112825577
2000,Costa Mesa,orange,beach-cities,1738.5601961734124,221.79931134022547,0.12757643470062635
2000,Coto de Caza,orange,south-county,1509.1136886200602,7.412220209733273,0.0049116380466411634
2000,Covina,los-angeles,san-gabriel-valley,1770.7068159700843,226.65104818688084,0.12800032514852536
2000,Cudahy,los-angeles,southeast,1028.8508711515583,590.1123447980915,0.5735645090503724
2000,Culver City,los-angeles,westside,2029.3175981305255,167.13133280596546,0.08235839129367052
2000,Cypress,orange,north-county,1477.4213335985612,125.10224339823426,0.08467607753674587
2000,Cypress Park,los-angeles,northeast-la,1000.542602396246,453.01201862822165,0.4527663465236584
2000,Dana Point,orange,beach-cities,2205.401595961425,138.54284389251907,0.06281978037298126
2000,Del Aire,los-angeles,south-bay,2013.4943333524484,448.9685656074696,0.22297980092148625
2000,Del Rey,los-angeles,westside,1714.4510309064128,223.9424750136217,0.13062051407512384
2000,Desert View Highlands,los-angeles,antelope-valley,2495.2032459254037,169.1398321940227,0.0677859939747286
2000,Diamond Bar,los-angeles,san-gabriel-valley,1758.540115895665,150.50677381855562,0.08558620440790972
2000,Downey,los-angeles,southeast,2281.1502053504387,538.729282503662,0.2361656331266886
2000,Downtown,los-angeles,central-la,1102.901707442161,302.8791117686565,0.274620222024219
2000,Duarte,los-angeles,san-gabriel-valley,1013.3375676316441,127.9804395513272,0.12629595866108168
2000,Eagle Rock,los-angeles,northeast-la,1780.8307789301334,281.79120043413644,0.15823580980750324
2000,East Compton,los-angeles,southeast,1456.3745672050175,724.5331774257921,0.4974909571623945
2000,East Hollywood,los-angeles,central-la,1448.7035427293426,750.6370391135919,0.51814399355951
2000,East Los Angeles,los-angeles,eastside,1160.4503924141975,556.466918939206,0.47952667565696966
2000,East Pasadena,los-angeles,san-gabriel-valley,1091.6089420047388,141.61501541904565,0.12973053807984553
2000,East San Gabriel,los-angeles,san-gabriel-valley,1630.769889610833,307.9668060464311,0.1888474934498112
2000,East Whittier,los-angeles,san-gabriel-valley,1667.4055449053217,140.72169751460427,0.08439560366377137
2000,Echo Park,los-angeles,central-la,1402.9541052137438,518.5010215462771,0.36957803510420756
2000,El Monte,los-angeles,san-gabriel-valley,1409.532921503111,612.7750538037021,0.4347362480546004
2000,El Segundo,los-angeles,south-bay,579.2989527291647,26.923093483620416,0.04647530149464566
2000,El Sereno,los-angeles,eastside,1223.0743415937964,420.7224466536154,0.3439876321053135
2000,Elizabeth Lake,los-angeles,northwest-county,862.184698547333,29.79419438553824,0.034556626249268294
2000,Elysian Park,los-angeles,central-la,590.4061254545264,203.78739970118292,0.34516477881102
2000,Elysian Valley,los-angeles,central-la,1274.3762622313668,383.5987558619209,0.30100902475243796
2000,Emerald Bay,orange,beach-cities,1871.2549560638126,67.74217836747276,0.03620146904512067
2000,Encino,los-angeles,san-fernando-valley,1915.8834591840107,59.38255046502314,0.030994865674300782
2000,Exposition Park,los-angeles,south-la,1347.0739725570243,478.00927550792443,0.3548500566754803
2000,Fairfax,los-angeles,central-la,2407.8406244609914,162.63452922126194,0.06754372676043233
2000,Florence,los-angeles,south-la,1329.2556758981093,633.8434396259199,0.4768408750240353
2000,Florence-Firestone,los-angeles,south-la,1256.9010181708634,714.7309461847445,0.5686453713156145
2000,Fountain Valley,orange,north-county,1498.0381696422246,129.04066291554616,0.08613976968715346
2000,Fullerton,orange,north-county,1727.4071357820883,223.87358020412404,0.12960093516272564
2000,Garden Grove,orange,north-county,1437.409996849831,417.72497066569946,0.29060947925864467
2000,Gardena,los-angeles,south-bay,1689.8675071642588,387.57078213086226,0.22934980434131133
2000,Glassell Park,los-angeles,northeast-la,1856.1611107875528,604.8930902590959,0.32588393687574085
2000,Glendale,los-angeles,verdugos,2046.367988137477,265.16121849994073,0.1295765082512261
2000,Glendora,los-angeles,san-gabriel-valley,1015.2412463103061,58.672515198157015,0.05779169769883827
2000,Gramercy Park,los-angeles,south-la,1814.9816503357074,222.30905855045037,0.12248556810992059
2000,Granada Hills,los-angeles,san-fernando-valley,1439.2015862646192,91.94718566201462,0.06388763501898248
2000,Green Meadows,los-angeles,south-la,1232.6302172721846,458.44681762688276,0.371925668544316
2000,Green Valley,los-angeles,northwest-county,591.2887609491577,53.724716218762836,0.09086037105207617
2000,Griffith Park,los-angeles,central-la,3127.189410152444,222.5270697897174,0.07115880767160492
2000,Hacienda Heights,los-angeles,san-gabriel-valley,1667.1588696976833,180.24847535517128,0.10811715585801185
2000,Hancock Park,los-angeles,central-la,1732.5622658474665,84.25009611837767,0.048627456443631784
2000,Hansen Dam,los-angeles,san-fernando-valley,1306.9768127632685,427.27792051738544,0.3269208117120421
2000,Harbor City,los-angeles,harbor,1274.4614733800104,383.9010138694249,0.30122606441078026
2000,Harbor Gateway,los-angeles,harbor,1405.68372247239,445.2063596709401,0.31671872737338663
2000,Harvard Heights,los-angeles,central-la,1277.4974646996504,555.0720299982972,0.43449951591786445
2000,Harvard Park,los-angeles,south-la,1775.1654444028266,556.9413503494302,0.3137405316814218
2000,Hasley Canyon,los-angeles,northwest-county,1362.155479617163,91.60976593608699,0.06725353111807333
2000,Hawaiian Gardens,los-angeles,harbor,1390.169948035416,594.4575313552015,0.427615006492758
2000,Hawthorne,los-angeles,south-bay,2025.625607212836,614.1419932991862,0.30318632975035115
2000,Hermosa Beach,los-angeles,south-bay,2499.11528257632,54.36242682302831,0.02175266871522088
2000,Hidden Hills,los-angeles,santa-monica-mountains,3176.792654267986,19.993383735437604,0.006293575285304413
2000,Highland Park,los-angeles,northeast-la,1493.8987360953854,474.4901200830595,0.3176186635803963
2000,Historic South-Central,los-angeles,south-la,937.1943016555697,583.1528323275688,0.6222325843183419
2000,Hollywood,los-angeles,central-la,2271.1848116292754,568.9129824818036,0.250491716732503
2000,Hollywood Hills,los-angeles,central-la,1879.2412410616375,51.966922580760865,0.02765314077047567
2000,Hollywood Hills West,los-angeles,central-la,2705.099993356649,38.34886244024805,0.014176504578177348
2000,Huntington Beach,orange,beach-cities,1814.2026348026745,110.81994610503307,0.06108465723680675
2000,Huntington Park,los-angeles,southeast,898.4950562914942,521.6582447761323,0.5805911130209862
2000,Hyde Park,los-angeles,south-la,1611.9798098666777,305.93485067113807,0.18978826459150322
2000,Industry,los-angeles,san-gabriel-valley,1157.6853793239509,255.93771009320812,0.2210770859373443
2000,Inglewood,los-angeles,south-bay,1372.1852844783787,354.44019038450153,0.2583034480793446
2000,Irvine,orange,south-county,1558.0332014985077,125.51588186534958,0.08056046671189619
2000,Irwindale,los-angeles,san-gabriel-valley,418.68925934552857,92.33713749596693,0.2205385866365503
2000,Jefferson Park,los-angeles,south-la,1521.384300981981,431.999776505212,0.2839517774873691
2000,Koreatown,los-angeles,central-la,1828.3812623204994,840.3532012032884,0.4596159556660244
2000,La Canada Flintridge,los-angeles,verdugos,1683.7763148992422,72.55283091485748,0.04308935235212587
2000,La Crescenta-Montrose,los-angeles,verdugos,1930.5519289613637,178.3762952149909,0.09239652792502571
2000,La Habra,orange,north-county,1570.9367267856942,272.9949511657544,0.17377845110562248
2000,La Habra Heights,los-angeles,san-gabriel-valley,1476.0333638306931,37.280514383384336,0.025257230152732887
2000,La Mirada,los-angeles,southeast,1529.5689377726146,133.6889324787898,0.08740301216725152
2000,La Palma,orange,north-county,1488.538176943795,159.0394337611366,0.10684269723445708
2000,La Puente,los-angeles,san-gabriel-valley,1570.064039863734,597.8955161521169,0.3808096364043904
2000,La Verne,los-angeles,pomona-valley,1741.8572352120455,70.07663673761633,0.040230987546511256
2000,Ladera Heights,los-angeles,westside,2716.1852754235642,110.04328513612337,0.040513909758590795
2000,Ladera Ranch,orange,south-county,1205.717338966031,10.197431715531353,0.008457564128816635
2000,Laguna Beach,orange,beach-cities,2120.3101977154715,37.08567309867873,0.017490682796619427
2000,Laguna Coast Wilderness Park,orange,beach-cities,1902.1603013646268,70.86322083773587,0.03725407411084016
2000,Laguna Hills,orange,south-county,1763.690019777835,74.93774128588223,0.042489179189958697
2000,Laguna Niguel,orange,beach-cities,1730.9884755154958,66.84689511609024,0.038617758616898326
2000,Laguna Woods,orange,south-county,3079.431175084267,59.8809765698694,0.01944546676489069
2000,Lake Balboa,los-angeles,san-fernando-valley,1652.0869339952706,248.16491724212162,0.1502129894835377
2000,Lake Forest,orange,south-county,1766.1977279110747,124.86641497857138,0.0706978686504449
2000,Lake Hughes,los-angeles,northwest-county,695.1042833734944,33.5399028719586,0.04825161299421442
2000,Lake Los Angeles,los-angeles,antelope-valley,3213.7857563934467,617.7530209116827,0.19221972705639637
2000,Lake View Terrace,los-angeles,san-fernando-valley,1595.656842566328,346.64143165469136,0.21724058858243028
2000,Lakewood,los-angeles,harbor,1656.9878291950224,188.35746463472694,0.11367462169365025
2000,Lancaster,los-angeles,antelope-valley,1384.8877391526123,85.16133209524988,0.06149331074831997
2000,Larchmont,los-angeles,central-la,1589.2179769456993,364.25302743485787,0.22920268504318822
2000,Las Flores,orange,south-county,1929.0189092509756,73.62840618416693,0.038168835894281786
2000,Lawndale,los-angeles,south-bay,2411.7266324578786,749.8307049523038,0.31091032244733474
2000,Leimert Park,los-angeles,south-la,1732.010217474811,152.1977527731349,0.08787347282225161
2000,Lennox,los-angeles,south-bay,1026.488287659307,634.3755375852445,0.6180056267683346
2000,Leona Valley,los-angeles,antelope-valley,770.3144678259665,4.540480727795716,0.0058943209785610896
2000,Limestone Canyon Regional Park,orange,south-county,1640.697561786619,18.01295908836122,0.010978841870616431
2000,Lincoln Heights,los-angeles,eastside,863.2107664737279,408.0828889817365,0.4727499989936197
2000,Littlerock,los-angeles,antelope-valley,2482.919295040836,411.5489607970024,0.165752049057331
2000,Lomita,los-angeles,south-bay,2099.386084077505,240.55667347529717,0.11458429457057233
2000,Long Beach,los-angeles,harbor,1422.5572898139415,238.8760743326954,0.16792017871135326
2000,Lopez/Kagel Canyons,los-angeles,angeles-forest,227.89033639772978,29.741103749454993,0.13050620846664068
2000,Los Alamitos,orange,north-county,1189.5401503217809,43.13321550870423,0.03626041163640952
2000,Los Feliz,los-angeles,central-la,2839.5940250067188,315.3964918426877,0.11107098024054386
2000,Lynwood,los-angeles,southeast,1253.323926626442,690.3744222365107,0.5508347902483469
2000,Malibu,los-angeles,santa-monica-mountains,1502.1942831291651,50.33172384370203,0.033505468905698325
2000,Manchester Square,los-angeles,south-la,1510.1412724563925,214.04857879507205,0.1417407647212377
2000,Manhattan Beach,los-angeles,south-bay,2095.614598227785,33.68118596976522,0.01607222339367585
2000,Mar Vista,los-angeles,westside,1821.7062857875521,207.98934346330486,0.11417281978218997
2000,Marina del Rey,los-angeles,westside,5082.376568797941,201.6480232047727,0.039675931225313654
2000,Mayflower Village,los-angeles,san-gabriel-valley,1346.0425360841061,352.26949954536315,0.26170755388621086
2000,Maywood,los-angeles,southeast,926.5082414787057,535.489921731143,0.5779656324227639
2000,Mid-City,los-angeles,central-la,1601.5611615354417,370.546869803417,0.23136604377204548
2000,Mid-Wilshire,los-angeles,central-la,2387.2961244941366,304.94112920173217,0.12773494082823453
2000,Midway City,orange,north-county,1891.7630311806497,432.4611894417539,0.22860219927855063
2000,Mission Hills,los-angeles,san-fernando-valley,989.366954805634,190.86302356989103,0.1929142899333918
2000,Mission Viejo,orange,south-county,1697.747085704994,81.5047110623346,0.0480075694127842
2000,Monrovia,los-angeles,san-gabriel-valley,1235.1227613937135,129.67396739712245,0.10498872780127398
2000,Montebello,los-angeles,southeast,1303.0975981419801,346.4561744122624,0.2658712401175909
2000,Montecito Heights,los-angeles,northeast-la,1339.3857602425355,390.354530823526,0.29144294527428805
2000,Monterey Park,los-angeles,san-gabriel-valley,1502.8339379980364,307.2202281193596,0.20442726262132166
2000,Mount Washington,los-angeles,northeast-la,1877.247161324486,479.3164189246448,0.25532941468744297
2000,Newport Beach,orange,beach-cities,1811.8200308993376,41.59831326845381,0.022959406872108346
2000,North El Monte,los-angeles,san-gabriel-valley,2915,430,0.14751286449399656
2000,North Hills,los-angeles,san-fernando-valley,1524.181621673223,363.8997923700269,0.23875093833669464
2000,North Hollywood,los-angeles,san-fernando-valley,1775.6032283708862,524.9797339056743,0.2956627502797134
2000,North Tustin,orange,north-county,1899.0815956383374,55.269686199449936,0.0291033762458596
2000,North Whittier,los-angeles,san-gabriel-valley,1271.5166729974032,74.64644708007941,0.05870662073515088
2000,Northeast Antelope Valley,los-angeles,antelope-valley,775.8786807058219,109.97821571487343,0.141746665361169
2000,Northridge,los-angeles,san-fernando-valley,1711.5035939758584,186.88378929682958,0.10919275305913595
