year,GISJOIN,total.tract.area,hood.name,county,region,piece.area,pct.tract
2000,G0600370128910,1309873.6688478065,Sherman Oaks,los-angeles,san-fernando-valley,1309873.6688478065,1
2000,G0600370139000,9039233.722918112,Sherman Oaks,los-angeles,san-fernando-valley,34068.19272189691,0.003768924863124212
2000,G0600370141100,1158463.703502168,Sherman Oaks,los-angeles,san-fernando-valley,1158460.8517203229,0.9999975383071248
2000,G0600370141200,1401222.0438770726,Sherman Oaks,los-angeles,san-fernando-valley,1401222.0438770726,1
2000,G0600370141301,973291.5506817123,Sherman Oaks,los-angeles,san-fernando-valley,973291.5506817123,1
2000,G0600370141302,1297323.2612665473,Sherman Oaks,los-angeles,san-fernando-valley,1297323.2612665473,1
2000,G0600370141400,2023012.1416025755,Sherman Oaks,los-angeles,san-fernando-valley,44340.504923884146,0.021918061692283664
2000,G0600370141500,3342033.557147131,Sherman Oaks,los-angeles,san-fernando-valley,72257.95687262435,0.021620954917731618
2000,G0600370141600,3853595.019199457,Sherman Oaks,los-angeles,san-fernando-valley,3847885.9019859694,0.9985184957980682
2000,G0600370141700,3240944.15756406,Sherman Oaks,los-angeles,san-fernando-valley,3239058.9273557225,0.9994183083334104
2000,G0600370143400,1757335.6102858963,Sherman Oaks,los-angeles,san-fernando-valley,399145.17660462856,0.22713087600819326
2000,G0600370143500,1238187.3593599708,Sherman Oaks,los-angeles,san-fernando-valley,80720.58486436727,0.0651925447745585
2000,G0600370143901,5294555.974936153,Sherman Oaks,los-angeles,san-fernando-valley,3043.83290768163,5.748986170116627e-4
2000,G0600370143902,2526990.822330683,Sherman Oaks,los-angeles,san-fernando-valley,2240914.63607569,0.8867917589066903
2000,G0600370261102,7942400.46117978,Sherman Oaks,los-angeles,san-fernando-valley,2590.5926714868474,3.2617250718456416e-4
2000,G0600370261200,7591472.364984563,Sherman Oaks,los-angeles,san-fernando-valley,2507.467679686779,3.3030057400358826e-4
2000,G0600370262100,8772737.304260213,Sherman Oaks,los-angeles,san-fernando-valley,1630.0928169680992,1.8581347650481844e-4
2000,G0600370262200,8557857.184692686,Sherman Oaks,los-angeles,san-fernando-valley,852.2589123603902,9.958788677670542e-5
2010,G0600370980024,8286535.014080826,Sherman Oaks,los-angeles,san-fernando-valley,36632.170255803605,0.004420686112296237
2010,G0600370124500,807915.7603480136,Sherman Oaks,los-angeles,san-fernando-valley,437523.136805726,0.5415454906056799
2010,G0600370141500,3336169.9482600964,Sherman Oaks,los-angeles,san-fernando-valley,72257.89652207913,0.02165893753696918
2010,G0600370124600,1120030.2433378212,Sherman Oaks,los-angeles,san-fernando-valley,1120030.2433378212,1
2010,G0600370128910,1336699.347160492,Sherman Oaks,los-angeles,san-fernando-valley,1336699.347160492,1
2010,G0600370128702,1660851.2242378588,Sherman Oaks,los-angeles,san-fernando-valley,1660851.2242378588,1
2010,G0600370141304,711393.2773923897,Sherman Oaks,los-angeles,san-fernando-valley,711393.2773923897,1
2010,G0600370141303,261900.94565718225,Sherman Oaks,los-angeles,san-fernando-valley,261900.94565718225,1
2010,G0600370141202,700174.5925825341,Sherman Oaks,los-angeles,san-fernando-valley,700174.5925825341,1
2010,G0600370141201,701048.4247411638,Sherman Oaks,los-angeles,san-fernando-valley,701048.4247411638,1
2010,G0600370141102,778897.0294621622,Sherman Oaks,los-angeles,san-fernando-valley,778897.0294621622,1
2010,G0600370128802,971147.7602245857,Sherman Oaks,los-angeles,san-fernando-valley,971147.4843552823,0.9999997159347788
2010,G0600370124700,1361941.9736466515,Sherman Oaks,los-angeles,san-fernando-valley,1042852.4894022451,0.7657099271343902
2010,G0600370261200,7591775.446794808,Sherman Oaks,los-angeles,san-fernando-valley,2507.4555623883207,3.3028579150703807e-4
2010,G0600370262100,8770699.968413625,Sherman Oaks,los-angeles,san-fernando-valley,1630.996456367313,1.8595966824097332e-4
2010,G0600370141302,1270502.766793089,Sherman Oaks,los-angeles,san-fernando-valley,1270502.766793089,1
2010,G0600370141700,3243736.3827821603,Sherman Oaks,los-angeles,san-fernando-valley,3241336.0110887876,0.9992599979128656
2010,G0600370261102,7939752.264624949,Sherman Oaks,los-angeles,san-fernando-valley,2590.5908317197373,3.262810658793407e-4
2010,G0600370128500,973792.9068522011,Sherman Oaks,los-angeles,san-fernando-valley,649922.3227643942,0.6674132848895737
2010,G0600370143500,1238187.3176960314,Sherman Oaks,los-angeles,san-fernando-valley,80720.58109854255,0.06519254392683017
2010,G0600370141600,3850800.7336721057,Sherman Oaks,los-angeles,san-fernando-valley,3845601.5475799674,0.998649842863414
2010,G0600370143901,5294555.770895208,Sherman Oaks,los-angeles,san-fernando-valley,3043.6720526127474,5.748682579460525e-4
2010,G0600370128801,492120.570158391,Sherman Oaks,los-angeles,san-fernando-valley,492117.6293708817,0.9999940242540393
2010,G0600370141101,759131.1100342042,Sherman Oaks,los-angeles,san-fernando-valley,759128.2564141221,0.9999962409390889
2010,G0600370123601,1532463.191125103,Sherman Oaks,los-angeles,san-fernando-valley,236489.33463989012,0.1543197487609895
2010,G0600370128400,1725903.5395081975,Sherman Oaks,los-angeles,san-fernando-valley,121.40849062276902,7.034488767394545e-5
2010,G0600370128602,1134338.3970277896,Sherman Oaks,los-angeles,san-fernando-valley,648457.9258791069,0.5716617964958305
2010,G0600370141400,2004065.8407207897,Sherman Oaks,los-angeles,san-fernando-valley,41778.10918132821,0.020846674960689985
2010,G0600370143400,1757335.6700796643,Sherman Oaks,los-angeles,san-fernando-valley,399145.1989128329,0.22713088097434378
2010,G0600370262200,8563725.864623193,Sherman Oaks,los-angeles,san-fernando-valley,852.2052507956178,9.951337353243443e-5
2010,G0600370143902,2526990.9701727913,Sherman Oaks,los-angeles,san-fernando-valley,2240914.807088156,0.8867917746991104
2019,G0600370123601,1532456.332572626,Sherman Oaks,los-angeles,san-fernando-valley,236489.35275615193,0.15432045124518695
2019,G0600370124500,807915.7592433831,Sherman Oaks,los-angeles,san-fernando-valley,437523.13498671574,0.5415454890946282
2019,G0600370124600,1120030.2643921461,Sherman Oaks,los-angeles,san-fernando-valley,1120030.2643921461,1
2019,G0600370124700,1361941.9827622415,Sherman Oaks,los-angeles,san-fernando-valley,1042852.4803293587,0.765709915347703
2019,G0600370128400,1725923.0045814118,Sherman Oaks,los-angeles,san-fernando-valley,121.43691645546278,7.036056425061376e-5
2019,G0600370128500,973792.8625264582,Sherman Oaks,los-angeles,san-fernando-valley,649922.3048338287,0.6674132968562091
2019,G0600370128602,1134338.374051141,Sherman Oaks,los-angeles,san-fernando-valley,648457.9492765447,0.5716618287016616
2019,G0600370128702,1660851.212216662,Sherman Oaks,los-angeles,san-fernando-valley,1660851.212216662,1
2019,G0600370128801,492118.93330819445,Sherman Oaks,los-angeles,san-fernando-valley,492115.99617454695,0.9999940316589168
2019,G0600370128802,971147.8179279966,Sherman Oaks,los-angeles,san-fernando-valley,971147.536242974,0.9999997099462951
2019,G0600370128910,1336783.1628718115,Sherman Oaks,los-angeles,san-fernando-valley,1336783.1628718115,1
2019,G0600370141101,759122.5998342247,Sherman Oaks,los-angeles,san-fernando-valley,759119.74059411,0.999996233493621
2019,G0600370141102,778905.5953637027,Sherman Oaks,los-angeles,san-fernando-valley,778905.5953637027,1
2019,G0600370141201,701048.3589669545,Sherman Oaks,los-angeles,san-fernando-valley,701048.3589669545,1
2019,G0600370141202,700174.6036416736,Sherman Oaks,los-angeles,san-fernando-valley,700174.6036416736,1
2019,G0600370141302,1275302.5056713934,Sherman Oaks,los-angeles,san-fernando-valley,1275302.5056713934,1
2019,G0600370141303,262758.12621095416,Sherman Oaks,los-angeles,san-fernando-valley,262758.12621095416,1
2019,G0600370141304,712235.2294099042,Sherman Oaks,los-angeles,san-fernando-valley,712235.2294099042,1
2019,G0600370141400,1997407.3003181175,Sherman Oaks,los-angeles,san-fernando-valley,37864.049812674,0.01895659929081243
2019,G0600370141500,3331526.3219023873,Sherman Oaks,los-angeles,san-fernando-valley,72276.07858045399,0.02169458428267272
2019,G0600370141600,3848935.9925218066,Sherman Oaks,los-angeles,san-fernando-valley,3843775.5010240516,0.9986592420586413
2019,G0600370141700,3244105.0714416136,Sherman Oaks,los-angeles,san-fernando-valley,3237038.0884684552,0.9978215924523006
2019,G0600370143400,1757335.6965142437,Sherman Oaks,los-angeles,san-fernando-valley,399145.1931969784,0.2271308743051776
2019,G0600370143500,1238187.234897817,Sherman Oaks,los-angeles,san-fernando-valley,80720.56570603745,0.06519253585480472
2019,G0600370143901,5293562.8822571905,Sherman Oaks,los-angeles,san-fernando-valley,3043.683460806903,5.749782383824384e-4
2019,G0600370143902,2526987.3688093903,Sherman Oaks,los-angeles,san-fernando-valley,2240911.5126848905,0.8867917348319447
2019,G0600370261102,7952603.65334728,Sherman Oaks,los-angeles,san-fernando-valley,3341.422866052466,4.2016715678343264e-4
2019,G0600370261200,7590513.446443381,Sherman Oaks,los-angeles,san-fernando-valley,7843.717457237788,0.001033357955635142
2019,G0600370262100,8771741.830177221,Sherman Oaks,los-angeles,san-fernando-valley,1630.4722446137748,1.8587781950039827e-4
2019,G0600370262200,8568506.650340958,Sherman Oaks,los-angeles,san-fernando-valley,874.7008120704122,1.0208322730724684e-4
2019,G0600370980024,8287090.384714606,Sherman Oaks,los-angeles,san-fernando-valley,33965.10419791295,0.004098556021611758
1960,G06003704304,3581031.01083052,Sierra Madre,los-angeles,san-gabriel-valley,3002.4981945360505,8.384451811378491e-4
1960,G06003704305,7689604.716940246,Sierra Madre,los-angeles,san-gabriel-valley,7657844.04030662,0.9958696606909252
1960,G06003704306,4235850.993984791,Sierra Madre,los-angeles,san-gabriel-valley,6780.958732993285,0.0016008492136816725
1960,G06003704600,6688304.53393165,Sierra Madre,los-angeles,san-gabriel-valley,730.8994922395796,1.0928023515249953e-4
1960,G06003704630,1799203.7185957076,Sierra Madre,los-angeles,san-gabriel-valley,5.222400289994766e-10,2.9026175502076498e-16
1960,G06003709301,158994099.83259994,Sierra Madre,los-angeles,san-gabriel-valley,1.504140032082546e-6,9.460351256217743e-15
1970,G06003704304,3581031.01083052,Sierra Madre,los-angeles,san-gabriel-valley,3002.4981945360505,8.384451811378491e-4
1970,G0600370430501,4745696.382090409,Sierra Madre,los-angeles,san-gabriel-valley,4714591.109731071,0.9934455831441882
1970,G0600370430502,2943908.3348497865,Sierra Madre,los-angeles,san-gabriel-valley,2943252.9305757103,0.9997773693337128
1970,G06003704306,4235850.993984791,Sierra Madre,los-angeles,san-gabriel-valley,6780.958732993285,0.0016008492136816725
1970,G06003704600,6688304.53393165,Sierra Madre,los-angeles,san-gabriel-valley,730.8994922395796,1.0928023515249953e-4
1970,G06003704630,1799203.7185957076,Sierra Madre,los-angeles,san-gabriel-valley,5.222400289994766e-10,2.9026175502076498e-16
1970,G06003709301,158994099.83259994,Sierra Madre,los-angeles,san-gabriel-valley,1.504140032082546e-6,9.460351256217743e-15
1980,G06003704304,3581031.01083052,Sierra Madre,los-angeles,san-gabriel-valley,3002.4981945360505,8.384451811378491e-4
1980,G0600370430501,4745696.382090409,Sierra Madre,los-angeles,san-gabriel-valley,4714591.109731071,0.9934455831441882
1980,G0600370430502,2943908.3348497865,Sierra Madre,los-angeles,san-gabriel-valley,2943252.9305757103,0.9997773693337128
1980,G06003704306,3720886.0979784452,Sierra Madre,los-angeles,san-gabriel-valley,6780.958732993285,0.0018224042753357526
1980,G06003704600,6459501.417843677,Sierra Madre,los-angeles,san-gabriel-valley,730.8994922395796,1.1315106924824699e-4
1980,G06003704630,1799203.7185957076,Sierra Madre,los-angeles,san-gabriel-valley,5.222400289994766e-10,2.9026175502076498e-16
1980,G06003709301,156374150.31588164,Sierra Madre,los-angeles,san-gabriel-valley,1.504140032082546e-6,9.618853429701308e-15
1990,G06003704304,3580587.332434295,Sierra Madre,los-angeles,san-gabriel-valley,3002.4981945360505,8.385490747113755e-4
1990,G0600370430501,4745696.382090409,Sierra Madre,los-angeles,san-gabriel-valley,4714591.109731071,0.9934455831441882
1990,G0600370430502,2943908.3348497865,Sierra Madre,los-angeles,san-gabriel-valley,2943252.9305757103,0.9997773693337128
1990,G06003704306,3720886.0979784452,Sierra Madre,los-angeles,san-gabriel-valley,6780.958732993285,0.0018224042753357526
1990,G06003704600,6459501.417843677,Sierra Madre,los-angeles,san-gabriel-valley,730.8994922395796,1.1315106924824699e-4
1990,G06003704630,1799203.7185957076,Sierra Madre,los-angeles,san-gabriel-valley,5.222400289994766e-10,2.9026175502076498e-16
1990,G06003709301,156374150.31588164,Sierra Madre,los-angeles,san-gabriel-valley,1.504140032082546e-6,9.618853429701308e-15
2000,G0600370430400,3588830.341872865,Sierra Madre,los-angeles,san-gabriel-valley,3002.497671576695,8.366229065065844e-4
2000,G0600370430501,4745661.936414559,Sierra Madre,los-angeles,san-gabriel-valley,4714591.110254042,0.9934527940302481
2000,G0600370430502,2943908.3348497865,Sierra Madre,los-angeles,san-gabriel-valley,2943252.9305757103,0.9997773693337128
2000,G0600370430600,3720886.0979784452,Sierra Madre,los-angeles,san-gabriel-valley,6780.958732993285,0.0018224042753357526
2000,G0600370460000,6765337.657954803,Sierra Madre,los-angeles,san-gabriel-valley,730.8994922395796,1.0803592210658918e-4
2000,G0600370463000,1799203.7185957076,Sierra Madre,los-angeles,san-gabriel-valley,5.222400289994766e-10,2.9026175502076498e-16
2000,G0600370930100,168014610.3671201,Sierra Madre,los-angeles,san-gabriel-valley,1.504140032082546e-6,8.952435914923869e-15
2010,G0600370430502,2943908.38049438,Sierra Madre,los-angeles,san-gabriel-valley,2943252.967385126,0.9997773663359918
2010,G0600370430600,3720880.545935651,Sierra Madre,los-angeles,san-gabriel-valley,6775.434293798551,0.0018209222817430716
2010,G0600370460000,6767730.060771755,Sierra Madre,los-angeles,san-gabriel-valley,71.629811279434,1.0584023097290279e-5
2010,G0600370930101,155644307.16250739,Sierra Madre,los-angeles,san-gabriel-valley,5360.599500020514,3.444134641187705e-5
2010,G0600370430400,3601935.7342147348,Sierra Madre,los-angeles,san-gabriel-valley,3002.492722158194,8.335775382213402e-4
2010,G0600370430501,4714603.661250842,Sierra Madre,los-angeles,san-gabriel-valley,4709895.273015573,0.9990013183347802
2010,G0600370463000,1799203.6508854078,Sierra Madre,los-angeles,san-gabriel-valley,5.353278709208098e-9,2.9753600747606816e-15
2019,G0600370430400,3602360.2049402185,Sierra Madre,los-angeles,san-gabriel-valley,3002.49740903415,8.334806177673665e-4
2019,G0600370430501,4714604.990692193,Sierra Madre,los-angeles,san-gabriel-valley,4709896.665267534,0.9990013319389526
2019,G0600370430502,2943904.4916111766,Sierra Madre,los-angeles,san-gabriel-valley,2943253.492899326,0.9997788655461801
2019,G0600370430600,3718803.0790385487,Sierra Madre,los-angeles,san-gabriel-valley,6773.637610430174,0.0018214563843432698
2019,G0600370460000,6767732.953617938,Sierra Madre,los-angeles,san-gabriel-valley,71.53173558920592,1.0569526912400708e-5
2019,G0600370930101,155753880.1928002,Sierra Madre,los-angeles,san-gabriel-valley,5360.571806191428,3.44169390807846e-5
1960,G06003705720,2471215.437529825,Signal Hill,los-angeles,harbor,2491.5706315249677,0.0010082369160074078
1960,G06003705722,3068898.0755813424,Signal Hill,los-angeles,harbor,8778.099248850354,0.002860342387613351
1960,G06003705732,1240194.5620025655,Signal Hill,los-angeles,harbor,9.090735573677009,7.330088239540437e-6
1960,G06003705733,761860.0544497422,Signal Hill,los-angeles,harbor,1056.0679967314936,0.0013861705841688272
1960,G06003705734,5709945.21759942,Signal Hill,los-angeles,harbor,5634397.5863253,0.9867691145194767
1960,G06003705735,8718870.562889801,Signal Hill,los-angeles,harbor,67702.15752657765,0.007765014635581228
1960,G06003705742,2650259.5871701837,Signal Hill,los-angeles,harbor,140.84086921882573,5.314229213645017e-5
1960,G06003705750,1928168.4306216575,Signal Hill,los-angeles,harbor,6087.385726760402,0.003157081938530535
1960,G06003705751,1317499.5181786611,Signal Hill,los-angeles,harbor,10156.004325724614,0.007708545001795892
1970,G0600370572001,1425142.3924232998,Signal Hill,los-angeles,harbor,2491.5706315249677,0.0017482959210050038
1970,G0600370572201,1538785.621522104,Signal Hill,los-angeles,harbor,104.94480521668629,6.819975683999385e-5
1970,G0600370572202,1530112.4540592874,Signal Hill,los-angeles,harbor,8673.154443627316,0.005668311777097173
1970,G0600370573201,591151.8992166778,Signal Hill,los-angeles,harbor,9.090735573677009,1.537800282080281e-5
1970,G06003705733,761860.0544497422,Signal Hill,los-angeles,harbor,1056.0679967314936,0.0013861705841688272
1970,G06003705734,5709945.21759942,Signal Hill,los-angeles,harbor,5634397.5863253,0.9867691145194767
1970,G06003705735,8718870.562889801,Signal Hill,los-angeles,harbor,67702.15752657765,0.007765014635581228
1970,G0600370574202,1357072.9134187934,Signal Hill,los-angeles,harbor,140.84086921882573,1.0378283128797677e-4
1970,G0600370575001,962853.4263985194,Signal Hill,los-angeles,harbor,6086.866347171379,0.006321695681074577
1970,G0600370575002,965315.0042231149,Signal Hill,los-angeles,harbor,0.5193795890227193,5.380415581965555e-7
1970,G06003705751,1317499.5181786611,Signal Hill,los-angeles,harbor,10156.004325724614,0.007708545001795892
1980,G0600370572001,1425142.3924232998,Signal Hill,los-angeles,harbor,2491.5706315249677,0.0017482959210050038
1980,G0600370572201,1538785.621522104,Signal Hill,los-angeles,harbor,104.94480521668629,6.819975683999385e-5
1980,G0600370572202,1530112.4540592874,Signal Hill,los-angeles,harbor,8673.154443627316,0.005668311777097173
1980,G0600370573201,591151.8992166778,Signal Hill,los-angeles,harbor,9.090735573677009,1.537800282080281e-5
1980,G06003705733,761860.0544497422,Signal Hill,los-angeles,harbor,1056.0679967314936,0.0013861705841688272
1980,G06003705734,5709945.21759942,Signal Hill,los-angeles,harbor,5634397.5863253,0.9867691145194767
1980,G06003705735,8718870.562889801,Signal Hill,los-angeles,harbor,67702.15752657765,0.007765014635581228
1980,G0600370574202,1357072.9134187934,Signal Hill,los-angeles,harbor,140.84086921882573,1.0378283128797677e-4
1980,G0600370575001,962853.4263985194,Signal Hill,los-angeles,harbor,6086.866347171379,0.006321695681074577
1980,G0600370575002,965315.0042231149,Signal Hill,los-angeles,harbor,0.5193795890227193,5.380415581965555e-7
1980,G06003705751,1317499.5181786611,Signal Hill,los-angeles,harbor,10156.004325724614,0.007708545001795892
1990,G0600370572001,1425142.3924232998,Signal Hill,los-angeles,harbor,2491.5706315249677,0.0017482959210050038
1990,G0600370572201,1538785.621522104,Signal Hill,los-angeles,harbor,104.94480521668629,6.819975683999385e-5
1990,G0600370572202,1530112.4540592874,Signal Hill,los-angeles,harbor,8673.154443627316,0.005668311777097173
1990,G0600370573201,591151.8992166778,Signal Hill,los-angeles,harbor,9.090735573677009,1.537800282080281e-5
1990,G06003705733,761860.0544497422,Signal Hill,los-angeles,harbor,1056.0679967314936,0.0013861705841688272
1990,G06003705734,5777147.3646947425,Signal Hill,los-angeles,harbor,5681808.148234737,0.9834971811446871
1990,G06003705735,8651668.415794479,Signal Hill,los-angeles,harbor,20291.595617091687,0.0023453968231199624
1990,G0600370574202,1357072.9134187934,Signal Hill,los-angeles,harbor,140.84086921882573,1.0378283128797677e-4
1990,G0600370575001,962853.4263985194,Signal Hill,los-angeles,harbor,6086.866347171379,0.006321695681074577
1990,G0600370575002,965315.0042231149,Signal Hill,los-angeles,harbor,0.5193795890227193,5.380415581965555e-7
1990,G06003705751,1317499.5181786611,Signal Hill,los-angeles,harbor,10156.004325724614,0.007708545001795892
2000,G0600370572001,1425142.3924232998,Signal Hill,los-angeles,harbor,2491.5706315249677,0.0017482959210050038
2000,G0600370572201,1538785.621522104,Signal Hill,los-angeles,harbor,104.94480521668629,6.819975683999385e-5
2000,G0600370572202,1530112.4540592874,Signal Hill,los-angeles,harbor,8673.154443627316,0.005668311777097173
2000,G0600370573201,591151.8992166778,Signal Hill,los-angeles,harbor,9.090735573677009,1.537800282080281e-5
2000,G0600370573300,761860.0544497422,Signal Hill,los-angeles,harbor,1056.0679967314936,0.0013861705841688272
2000,G0600370573401,1070768.039148123,Signal Hill,los-angeles,harbor,1046872.0098825807,0.9776832811665229
2000,G0600370573402,3019630.8805183526,Signal Hill,los-angeles,harbor,2976182.9778716024,0.9856115186372408
2000,G0600370573403,1716598.7252415903,Signal Hill,los-angeles,harbor,1663123.5197685244,0.9688481619572799
2000,G0600370573500,8650542.005882489,Signal Hill,los-angeles,harbor,20291.59276537833,0.0023457018937749524
2000,G0600370574202,1357072.9081250068,Signal Hill,los-angeles,harbor,140.84086921882573,1.0378283169282174e-4
2000,G0600370575001,934129.5613914318,Signal Hill,los-angeles,harbor,1716.5099113388294,0.0018375501453802656
2000,G0600370575002,965315.0042231149,Signal Hill,los-angeles,harbor,0.5193795890227193,5.380415581965555e-7
2000,G0600370575101,422783.05641258915,Signal Hill,los-angeles,harbor,6743.143642089155,0.015949417886578214
2000,G0600370575103,488758.3244051159,Signal Hill,los-angeles,harbor,3412.8606836330146,0.006982716228489656
2010,G0600370575002,965372.4045459343,Signal Hill,los-angeles,harbor,0.13223003835446434,1.36973086999166e-7
2010,G0600370572201,1554180.6508377343,Signal Hill,los-angeles,harbor,278.9039979541826,1.7945404081813e-4
2010,G0600370572202,1552217.1559975483,Signal Hill,los-angeles,harbor,30727.975081130026,0.019796183132238594
2010,G0600370573402,2961718.65120312,Signal Hill,los-angeles,harbor,2958228.3521097694,0.9988215291510107
2010,G0600370573403,1691803.147993438,Signal Hill,los-angeles,harbor,1658249.9963588049,0.9801672247303542
2010,G0600370573300,786714.1414044502,Signal Hill,los-angeles,harbor,22144.66019094712,0.02814829303997796
2010,G0600370573201,601727.5975969802,Signal Hill,los-angeles,harbor,576.7069743603024,9.584186875646082e-4
2010,G0600370575101,421538.11292545084,Signal Hill,los-angeles,harbor,5217.510467504151,0.01237731608962929
2010,G0600370573401,1044043.4775013819,Signal Hill,los-angeles,harbor,1040937.0332555004,0.997024602602455
2010,G0600370572001,1441998.9196352842,Signal Hill,los-angeles,harbor,967.2217170306164,6.707506530415778e-4
2010,G0600370980018,7393690.265494431,Signal Hill,los-angeles,harbor,3380.543962009557,4.5722012156584343e-4
2010,G0600370574202,1357072.8939497583,Signal Hill,los-angeles,harbor,140.82417039573193,1.0377052774657037e-4
2010,G0600370575001,944218.1624809168,Signal Hill,los-angeles,harbor,9968.94287084707,0.010557880865851854
2019,G0600370572001,1441998.902245664,Signal Hill,los-angeles,harbor,967.2194725038615,6.707491045919552e-4
2019,G0600370572201,1554181.132466147,Signal Hill,los-angeles,harbor,279.9657031990355,1.8013711359035153e-4
2019,G0600370572202,1552255.0558179622,Signal Hill,los-angeles,harbor,30765.805077723744,0.019820070781803107
2019,G0600370573201,601727.5766514674,Signal Hill,los-angeles,harbor,576.7089232413091,9.584219597356936e-4
2019,G0600370573300,786714.1442012826,Signal Hill,los-angeles,harbor,22144.616984914057,0.028148238020299664
2019,G0600370573401,1044005.177838636,Signal Hill,los-angeles,harbor,1040898.2338454103,0.9970240147662315
2019,G0600370573402,2961718.727856254,Signal Hill,los-angeles,harbor,2958228.427776104,0.9988215288483263
2019,G0600370573403,1696675.8759261984,Signal Hill,los-angeles,harbor,1661978.9118567128,0.9795500339447304
2019,G0600370574202,1339511.8133959428,Signal Hill,los-angeles,harbor,140.84294591543022,1.0514498230393644e-4
2019,G0600370575001,941978.068874957,Signal Hill,los-angeles,harbor,6186.363930885079,0.006567418218423818
2019,G0600370575002,965016.4150638294,Signal Hill,los-angeles,harbor,53.7853048791294,5.5735119153980256e-5
2019,G0600370575101,421538.1031593301,Signal Hill,los-angeles,harbor,5217.498325045686,0.012377287571258088
2019,G0600370980018,7411010.190393861,Signal Hill,los-angeles,harbor,3380.423239978739,4.5613528427749806e-4
1960,G0600590B0019,147621641.3654944,Silverado Canyon,orange,south-county,66930083.50790236,0.4533893735959153
1960,G0600590C0020,567753000.7944599,Silverado Canyon,orange,south-county,42217844.265332736,0.07435952642479576
1960,G0600590E0024,161146604.43260458,Silverado Canyon,orange,south-county,20505333.4062154,0.12724645038854188
1970,G0600590021901,137583383.0498971,Silverado Canyon,orange,south-county,66930083.50790236,0.4864692379575298
1970,G0600590032001,552720686.2477989,Silverado Canyon,orange,south-county,42179037.5346159,0.07631166805236225
1970,G0600590052401,147841318.0436619,Silverado Canyon,orange,south-county,20544140.1369342,0.13896074797484495
1980,G0600590021906,27660362.32318333,Silverado Canyon,orange,south-county,4057249.5591841247,0.1466809983101187
1980,G0600590021907,96113598.05175544,Silverado Canyon,orange,south-county,62872833.94871781,0.6541512878839675
1980,G0600590032010,406401243.8810296,Silverado Canyon,orange,south-county,22535923.305582985,0.05545239746406923
1980,G0600590032011,117633043.54092135,Silverado Canyon,orange,south-county,19643114.22903038,0.16698636401596692
1980,G0600590052407,116442553.17495826,Silverado Canyon,orange,south-county,20544140.1369342,0.17643154995121108
1990,G0600590021911,10747353.38489968,Silverado Canyon,orange,south-county,1284475.142345643,0.11951548407725804
1990,G0600590021912,9996001.255859679,Silverado Canyon,orange,south-county,2909755.0879160706,0.2910919089981472
1990,G0600590021998,95816670.42643256,Silverado Canyon,orange,south-county,62735853.27763933,0.6547488343983683
1990,G0600590032011,118892647.92304689,Silverado Canyon,orange,south-county,19643114.22903038,0.16521723228625843
1990,G0600590032024,209604836.23844978,Silverado Canyon,orange,south-county,17013933.23646321,0.08117147267111667
1990,G0600590032025,17047529.6511518,Silverado Canyon,orange,south-county,5521990.069119945,0.32391731717837824
1990,G0600590052404,19348031.101966083,Silverado Canyon,orange,south-county,119505.93501100689,0.006176645798282963
1990,G0600590052412,35302231.82869279,Silverado Canyon,orange,south-county,6840134.541111141,0.19375926639152735
1990,G0600590052414,62545723.87199998,Silverado Canyon,orange,south-county,13584499.66081195,0.21719310002091702
2000,G0600590021912,20253188.28184356,Silverado Canyon,orange,south-county,12232359.277748879,0.6039720318363336
2000,G0600590021923,10816053.594923578,Silverado Canyon,orange,south-county,4984134.165357254,0.4608089375312004
2000,G0600590021924,79369233.42268904,Silverado Canyon,orange,south-county,49713590.06479571,0.6263584505099207
2000,G0600590032011,118002636.67777099,Silverado Canyon,orange,south-county,19858828.7535932,0.16829139850342134
2000,G0600590032041,170194071.53232488,Silverado Canyon,orange,south-county,15965795.73212789,0.09380935298381127
2000,G0600590032042,4372038.5131493835,Silverado Canyon,orange,south-county,832422.984094744,0.19039699252217035
2000,G0600590032049,8856529.629994774,Silverado Canyon,orange,south-county,4882751.019203565,0.5513165114546618
2000,G0600590032050,2563577.863946844,Silverado Canyon,orange,south-county,639239.0455942447,0.2493542539059385
2000,G0600590052404,23504789.865158733,Silverado Canyon,orange,south-county,246802.02796897292,0.010500073788568891
2000,G0600590052420,32291851.55912124,Silverado Canyon,orange,south-county,7489454.846264779,0.23193017695355062
2000,G0600590052426,48349562.246531345,Silverado Canyon,orange,south-county,12769076.531980537,0.26409911359428295
2000,G0600590052428,5226054.431140617,Silverado Canyon,orange,south-county,38806.73071879611,0.007425626967747888
2010,G0600590032041,169872142.82475054,Silverado Canyon,orange,south-county,15912252.124713717,0.09367193384456021
2010,G0600590032042,4372037.431419352,Silverado Canyon,orange,south-county,832422.9988599096,0.1903970430073992
2010,G0600590032049,10168488.113876423,Silverado Canyon,orange,south-county,4890869.860535493,0.4809829943018933
2010,G0600590021912,20259453.766077958,Silverado Canyon,orange,south-county,12235453.252553293,0.6039379636700819
2010,G0600590021923,11051989.999457149,Silverado Canyon,orange,south-county,4984134.094035713,0.4509716435031631
2010,G0600590021924,79385818.65126193,Silverado Canyon,orange,south-county,49665375.417863876,0.6256202463067299
2010,G0600590052404,23635831.484169967,Silverado Canyon,orange,south-county,246802.05517924577,0.010441860500847654
2010,G0600590052420,32366394.441828635,Silverado Canyon,orange,south-county,7518722.541396113,0.2323002815438506
